id,created_at,text
965896865219784704,2018-02-20 10:32:12,"b""Zuma's political victims to return to South Africa cabinet https://t.co/eMuOEiBSDK"""
965895625173798912,2018-02-20 10:27:17,b'Uganda holds its first coffee auction in bid to promote quality https://t.co/j3L0Jn64Mw'
965863062820532224,2018-02-20 08:17:53,b'AngloGold to revive Ghana mine that battled illegal miners https://t.co/yawJKxgjmG'
965849736782770177,2018-02-20 07:24:56,"b""There's a dark side to the electric-car boom. Some mines that produce battery ingredients are linked to child labor https://t.co/5FC1bAVaMn"""
965834928926724096,2018-02-20 06:26:06,b'Kenya lost IMF facility last year; someone tell the central bank https://t.co/ysvNnXE3CQ'
965834688442126336,2018-02-20 06:25:08,"b""Kenya authorities confiscate two opposition officials' passports https://t.co/3AkVqL4kHg"""
965834583777468416,2018-02-20 06:24:43,b'#Kenya Lost IMF Facility Last Year. Someone Tell the Central Bank\nhttps://t.co/2mvpkxQbQd'
965834514785275904,2018-02-20 06:24:27,"b""Ethiopia needs 'fresh forces' to deal with upheaval, party says https://t.co/12NYTnFX0f"""
965834265350074368,2018-02-20 06:23:27,b'Mines Linked to Child Labor Are Thriving in Rush for Car Batteries #Congo #DRC https://t.co/ARbtBJON2M'
965833980640661504,2018-02-20 06:22:19,b'Steinhoff ex-partner wins case against scandal-hit retailer https://t.co/v4mJ63VbAn'
965831708581990401,2018-02-20 06:13:18,"b""#Kenya Authorities Confiscate Two Opposition Officials' Passports\nhttps://t.co/UQpks1Pcde"""
965831273494253568,2018-02-20 06:11:34,b'Mines linked to child labor profit from battery boom\nhttps://t.co/qxAPzPv3DH'
965819900701929472,2018-02-20 05:26:23,"b""#Gupta Brother Says Dairy Farm Money Didn't Go Into His Accounts https://t.co/pwzMIykAyA"""
965605713383968769,2018-02-19 15:15:16,"b'South Africa Budget, Brazil Reforms to Be Emerging Markets Focus\nhttps://t.co/m715ZDb9RD'"
965605600238407681,2018-02-19 15:14:49,b'Signs of Thaw in South Africa Mine Fight as Ramaphosa Starts\nhttps://t.co/UCpK4cVsQi'
965605333874954241,2018-02-19 15:13:46,"b""Ethiopia Needs \xe2\x80\x98Fresh Forces' to Deal With Upheaval, Party Says\nhttps://t.co/Vm1H9Ilyg0"""
965605169546317825,2018-02-19 15:13:07,b'IMF Deadlock Makes Zambia\xe2\x80\x99s Bonds the Worst in Emerging Markets\nhttps://t.co/gSpzVwTcWe'
965604208027189249,2018-02-19 15:09:17,b'South African Fund Manager Puts Up Bounty in Hunt for the Guptas\nhttps://t.co/zs2W5fBzW9'
965564935857213440,2018-02-19 12:33:14,"b'Togo opposition, government begin talks to resolve crisis https://t.co/MkqoFMF2Vh'"
965561225433239552,2018-02-19 12:18:30,b'It\xe2\x80\x99s been a bad start to the year for Zambian bonds https://t.co/XCEZGJSfJx'
965559264503836672,2018-02-19 12:10:42,"b'Zimbabwe plans gold, tobacco diaspora bonds as bank rules change https://t.co/oEZy0lBmH4'"
965554855157870592,2018-02-19 11:53:11,b'South Africa port and rail group Transnet s out to conquer the continent https://t.co/EN7WxPnNgk'
965500390585270272,2018-02-19 08:16:45,"b""Capitec CEO says business 'back to normal\xe2\x80\x99 after Viceroy target https://t.co/2la7bVYbGx"""
965477986253320193,2018-02-19 06:47:44,b'Amplats revives dividend after six-year pause as debt drops https://t.co/eGKbI2XM4O'
965472921262141440,2018-02-19 06:27:36,b'Zuma budget hole leaves South Africa with tough tax choices\xc2\xa0 https://t.co/zyOItXcH4i'
964565897552781312,2018-02-16 18:23:25,"b""South Africa's Ramaphosa Pledges Growth, Jobs, Graft Crackdown\nhttps://t.co/lLnWgqQ0jn"""
964560983963422720,2018-02-16 18:03:53,b'Jihadists Close Mali Schools as Revolt Against State Flares\nhttps://t.co/3R10xEHYr2'
964560199083286528,2018-02-16 18:00:46,b'Ethiopia Faces Watershed Moment After Prime Minister Resigns\nhttps://t.co/cl5vBAqvQv'
964518913018159110,2018-02-16 15:16:43,b'The World Food Programme is testing digital wallets built on Ethereum https://t.co/f19vx3ygAA (via @crypto) https://t.co/eU3IiROPop'
964457814142980102,2018-02-16 11:13:56,b'South Africa court finds Public Protector was biased in Absa report https://t.co/h65kCzIXKO'
964434240669544448,2018-02-16 09:40:15,"b""Africa's richest man said to revive Dangote Cement IPO https://t.co/0NXAV0yqgX"""
964391931693318144,2018-02-16 06:52:08,b'Ethiopian PM Hailemariam has ruled Horn of Africa nation since 2012; resignation follows more than two years of spo\xe2\x80\xa6 https://t.co/yiMvCA4w6O'
964387888149413888,2018-02-16 06:36:04,"b""South Africa officials need 'lifestyle audits,' to detect corruption, Treasury's Momoniat says https://t.co/VEsupBDTHs"""
964386861828390920,2018-02-16 06:31:59,b'Nigeria buys spot gasoline cargoes; relies on imports for most of its refined fuel needs https://t.co/eZ7Vl4t5Rg'
964386253792620547,2018-02-16 06:29:34,b'Finance ministry says order book in excess of $11.5 billion for Nigeria bonds https://t.co/HLuUTOs2wj'
964384728500482050,2018-02-16 06:23:31,b'Ivory Coast to weigh five lenders for eurobond sale https://t.co/hhcOEHZtZf'
964380518568493057,2018-02-16 06:06:47,"b'South Africa\xe2\x80\x99s Budget to Be Presented on Feb. 21, Treasury\xe2\x80\x99s Momoniat Says\nhttps://t.co/gWL01teW1R'"
964380135347568640,2018-02-16 06:05:16,"b""Nedbank CEO Says Ramaphosa Facing 'Enormous Hurdles' - VIdeo\nhttps://t.co/3XkOIyGbci"""
964379725282996224,2018-02-16 06:03:38,"b""Zuma's Resignation Marks South Africa's Moment\nhttps://t.co/yWe05Jq4H2"""
964379333312765953,2018-02-16 06:02:05,b'Jihadists Close Mali Schools as Revolt Against State Intensifies\nhttps://t.co/M4JIuBl4yE'
964379281391431680,2018-02-16 06:01:52,b'Pitting the lira against the rand is a vogue trade that\xe2\x80\x99s rarely paid out https://t.co/HkTQVA1Zoq'
964377729884815360,2018-02-16 05:55:42,b'South Africa\xe2\x80\x99s bonds are getting more love than Mexico\xe2\x80\x99s https://t.co/wKNFGoGKwE'
964377201578688512,2018-02-16 05:53:36,b'Death of Tsvangirai threatens unity of Zimbabwe\xe2\x80\x99s opposition https://t.co/MuQdI2PSUO'
964184645721042944,2018-02-15 17:08:27,"b""Mandela's favored heir takes power in South Africa\nhttps://t.co/VI4KMu75p4"""
964181296779055106,2018-02-15 16:55:09,"b""Short sellers get caught out in South Africa's swift power transfer https://t.co/5DEc44TQ3v"""
964176118432632832,2018-02-15 16:34:34,"b""South African Police Unit Seeks `Fugitive' Gupta Brother Ajay https://t.co/lCbZyz7One"""
964151080224481283,2018-02-15 14:55:05,b'People linked to the politically connected Gupta family were granted bail by a South African court https://t.co/XMPEUuyTy8'
964148135823118336,2018-02-15 14:43:23,b'These are the likely losers in South Africa\xe2\x80\x99s imminent cabinet shake-up https://t.co/OnkXlwnhrn'
964141224729956352,2018-02-15 14:15:55,b'People linked to the politically connected Gupta family were granted bail by a South African court https://t.co/zbup3hmUHJ'
964141214638444545,2018-02-15 14:15:53,"b'Barrick, the gold miner that once towered over rivals, continues to shrink https://t.co/ZOKZzIrVM3'"
964141200541446145,2018-02-15 14:15:49,b'Cyril Ramaphosa Is Elected President of South Africa https://t.co/rrhhIcYBlR'
964115613709893633,2018-02-15 12:34:09,b'An Equity Guide to Ramaphosa: Winners and Losers in South Africa\nhttps://t.co/dQLZRwtvek'
964114852108267520,2018-02-15 12:31:07,"b""South African Budget Must Deliver Reforms, Says Goldman's Coleman https://t.co/D9hQsG9txg"""
964114779492188160,2018-02-15 12:30:50,"b""Johannesburg Stock Exchange CEO Sees 'Hard Decisions' for South Africa https://t.co/6Nx9mhYZda"""
964114735540133888,2018-02-15 12:30:39,"b""The inside story of how Cyril Ramaphosa toppled Jacob Zuma and won South Africa's presidency https://t.co/P3JYXlxEYL"""
964071051796910081,2018-02-15 09:37:04,b'Foreign coffee buyers drive Kenyan prices to three-year high https://t.co/MymyYyOi31'
964023327454056448,2018-02-15 06:27:26,b'Kenya plans royalty for geothermal producers in energy bill https://t.co/uTHHvcu0Un'
964010658240126976,2018-02-15 05:37:06,b'African coffee output may almost double in five years https://t.co/FvU9zXM9d0'
964010399887740930,2018-02-15 05:36:04,"b""Nigeria's oil producers are itching to pump more https://t.co/GQDztzZGzi"""
964009123464515584,2018-02-15 05:31:00,"b""Wall Street cheers as Zuma's resignation marks new era for rand https://t.co/aoEweKwYx4"""
964008944569147395,2018-02-15 05:30:17,"b""The biggest headaches for South Africa's incoming president https://t.co/cC2JrHP86z"""
964006242103496704,2018-02-15 05:19:33,b'Zuma quits as South African president under cloud of scandal https://t.co/wqJ9KYFjLL'
963796370036543489,2018-02-14 15:25:35,"b""Zuma remains defiant as South Africa's ANC moves to oust him https://t.co/Hyd8SLcmLn"""
963773583813218304,2018-02-14 13:55:03,b'Nigeria rate-cut hope dims as fuel dearth keeps inflation sticky https://t.co/FR19tUHtFx'
963768523842641920,2018-02-14 13:34:56,b'Ghana inflation at five-year low opens room to resume rate cuts https://t.co/YwJfIEsAQx'
963725294472482816,2018-02-14 10:43:10,b'JUST IN: South Africa\xe2\x80\x99s ruling African National Congress will proceed with a no-confidence motion against President\xe2\x80\xa6 https://t.co/BPFsxVyfuV'
963704242551828482,2018-02-14 09:19:30,b'It\xe2\x80\x99s Zuma\xe2\x80\x99s move to in ANC power battle as police raid the home of his allies\nhttps://t.co/SA6ouubc3u'
963668736380227585,2018-02-14 06:58:25,b'It\xe2\x80\x99s Zuma\xe2\x80\x99s move to make in battle for power in South Africa https://t.co/Ki1Dwig72V'
963558875675942912,2018-02-13 23:41:52,"b'Appetite for sushi, hummus boosts Nigerian sesame seed exports https://t.co/ptLDhvq6qd'"
963438924923330560,2018-02-13 15:45:14,b'Kenyan attorney general Muigai quits after legal missteps https://t.co/FSCcsTgQm2'
