id,created_at,text
965912488247222272,2018-02-20 11:34:17,b'RT @Rayoh04: @mwendemacharia1 @thenaiboi @RabbitTheKing @Frashamgenge @Clemmo25flow @djimmokenya Electrique #Konnect'
965912471621062656,2018-02-20 11:34:13,b'RT @RealBiketi: #Konnect @mwendemacharia1 @Clemmo25flow @djimmokenya #Naiboi is the real definition of the legend in the making.  He has re\xe2\x80\xa6'
965912454109843457,2018-02-20 11:34:09,"b'RT @ChrisOt05915091: @radiomaisha #Konnect huyo dem aachane na Huyo chali,mwambie anitafute  coz, mimi huwa natafuta dem serious to push wi\xe2\x80\xa6'"
965912284030734336,2018-02-20 11:33:28,b'RT @GushShivitzi: @radiomaisha Huyo chali jamani akabiliane na Hali zake za usaliti sio kutuharibia jina eti wanaume wote wasaliti tabia ya\xe2\x80\xa6'
965912268285337600,2018-02-20 11:33:25,b'RT @hezron_antana: @BEBET_JACKI3Y Haha #Konnect she should forgive watu hukuwa na weakness #Konnect @mwendemacharia1'
965912243782250497,2018-02-20 11:33:19,b'Kumbuka hashtag yake ni #konnect'
965912133061021696,2018-02-20 11:32:52,b'RT @radiomaisha: @thenaiboi album unazifeel vipi jam zake? #konnect'
965912082171523073,2018-02-20 11:32:40,b'RT @mwendemacharia1: Np gonga ya @thenaiboi @RabbitTheKing @Frashamgenge #Konnect @mwendemacharia1 @Clemmo25flow @djimmokenya'
965912056301015041,2018-02-20 11:32:34,b'RT @radiomaisha: Np gonga ya @thenaiboi @RabbitTheKing @Frashamgenge #Konnect @mwendemacharia1 @Clemmo25flow @djimmokenya'
965911982858817537,2018-02-20 11:32:17,b'RT @MulahDenis: Imebidii mhindii pia awe lockelocked #konnect'
965911981554270208,2018-02-20 11:32:16,b'Np gonga ya @thenaiboi @RabbitTheKing @Frashamgenge #Konnect @mwendemacharia1 @Clemmo25flow @djimmokenya'
965911952378744832,2018-02-20 11:32:09,b'RT @BEBET_JACKI3Y: #vibe weakness kitugani achana na huyo gamia ya m2 akwende uko #Konnect'
965911890999304192,2018-02-20 11:31:55,b'@thenaiboi album unazifeel vipi jam zake? #konnect'
965911627152453633,2018-02-20 11:30:52,"b'RT @hezron_antana: Mat 18:22 Jesus saith unto him, I say not unto thee, Until seven times: but, Until seventy times seven. #Konnect @Clemmo\xe2\x80\xa6'"
965911611092369409,2018-02-20 11:30:48,b'RT @trizorkeshi: @radiomaisha Yes #Konnect'
965911596315955200,2018-02-20 11:30:44,"b""RT @edenchirchir17: @radiomaisha yea it's our weakness to cheat #Tuvibe #Konnect"""
965911579677118467,2018-02-20 11:30:41,b'RT @BEBET_JACKI3Y: #vibe pia weakness ya huyo dem ni kusamehea ngamia ya mtu achana na huyo tembezaa Dada #Konnect'
965911564334354433,2018-02-20 11:30:37,b'RT @Rayoh04: @radiomaisha Hayo ni mambo ya kawaida. \nWanadada lazima watendewe haki \n#Konnect'
965911547255062528,2018-02-20 11:30:33,b'RT @Timoo35569907: @radiomaisha #Konnect'
965911531295772673,2018-02-20 11:30:29,b'RT @Mohamed01324804: #Konnect @mwendemacharia1 @radiomaisha @djimmokenya @Clemmo25flow @WaAjab @EnliHobino @edgarwangula1 @JaycallWizer Syd\xe2\x80\xa6'
965910921838284802,2018-02-20 11:28:04,b'RT @BEBET_JACKI3Y: Weakness kitu ganiiii achana na huyo ngamiaa #Konnect'
965910904675106817,2018-02-20 11:28:00,b'RT @Lugari_Finest: #Konnect\n\n@Clemmo25flow @mwendemacharia1 @radiomaisha @djimmokenya #konnect\n\n@thenaiboi  is worldwide manzeee'
965910867572379648,2018-02-20 11:27:51,"b'TUVIBE: Je, ni lazima mwanaume acheat coz ni weakness yake? #konnect'"
965910692590227458,2018-02-20 11:27:09,"b'RT @esther_thathi: @mwendemacharia1 #tuvibe huyo chali ni fisi sana,, dame amove on kabla maji yamwagike @Clemmo25flow @radiomaisha #Konnect'"
965910676110749697,2018-02-20 11:27:05,b'RT @dereklangat: Please Play Me The NEW Lyric Video  #Woyoyo unanimaliza By @JuacaliGenge \nWatch it here https://t.co/xqRSwDWeTy\n #WoyoyoBy\xe2\x80\xa6'
965909451877253120,2018-02-20 11:22:13,b'RT @ekaya_michael: @Clemmo25flow @mwendemacharia1 @radiomaisha @djimmokenya #konnect'
965909431404957696,2018-02-20 11:22:08,b'RT @Lugari_Finest: #Konnect \n@mwendemacharia1 @Clemmo25flow\n#Np Inside - @TheOnlyRosa x @thenaiboi'
965909415923732485,2018-02-20 11:22:05,b'RT @Mohamed01324804: @radiomaisha niko ndani wajir sydney Kinyozi niko ndani #Konnect'
965909382507696128,2018-02-20 11:21:57,b'@thenaiboi amesema alikwa anastruggle sana kwenye game. #konnect'
965909115615707137,2018-02-20 11:20:53,b'RT @carolynshii: Am Loving The Show. Tuned in Love from Bamburi. Please Play Me The NEW Lyric Video  #Woyoyo unanimaliza By @JuacaliGenge\xe2\x80\xa6'
965909009864822784,2018-02-20 11:20:28,b'RT @JaycallWizer: she sed she want this she sed she want that.... NaiboiAfrica \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa #konnect'
