id,created_at,text
965872196022304768,2018-02-20 08:54:11,b'Chief administrative secretaries in scramble for offices https://t.co/hplQ8LPEIE https://t.co/ulN3uA3J7C'
965871130480439296,2018-02-20 08:49:57,"b'RT @allanolingo: KENYA lost access to a $1.5  billion standby loan from the International Monetary Fund (IMF) in June 2017, yet Central Ban\xe2\x80\xa6'"
965867442940542976,2018-02-20 08:35:18,b'GATUYU: Let\xe2\x80\x99s tap intangible assets to broaden revenue base https://t.co/zcLdc9VrmU https://t.co/r4fXGRUEnh'
965862963310669824,2018-02-20 08:17:29,b'Galleria Mall says it cannot pay bank loans https://t.co/Uj4TgBtdvg https://t.co/Y2skUK8DA2'
965858999274000385,2018-02-20 08:01:44,"b'US authorities are investigating Seaboard, the firm planning to buy out Unga Group shareholders, for alleged money\xe2\x80\xa6 https://t.co/pKPiPXkIZq'"
965851958304280576,2018-02-20 07:33:46,b'Mega deals earn Kenyan law firms billions and top listing https://t.co/d4bcJvyWDV https://t.co/IYSLducDoh'
965850796821745664,2018-02-20 07:29:09,b'RT @TheSmartCompany: Cane growers grope in the dark on sale of millers https://t.co/KVYjYgPcK6 https://t.co/eq5a8sOM75'
965847457837015040,2018-02-20 07:15:53,"b'KenGen, GDC differ over steam power https://t.co/aHS6e97DbR https://t.co/ukq80sY5GR'"
965841470874882048,2018-02-20 06:52:05,b'Safaricom fights back in Okoa Jahazi case https://t.co/ai34c4RyrL https://t.co/m3UQmXmgLm'
965837155896619008,2018-02-20 06:34:57,b'HIGH COURT in Homa Bay nullifies election of governor Cyprian Awiti'
965832115379232769,2018-02-20 06:14:55,b'No reprieve for consumers as ERC keeps high power tariffs https://t.co/5eEkG50gWf https://t.co/y5fjXY2zoa'
965825933021274112,2018-02-20 05:50:21,b'Lawyer sues Treasury over Sh100 billion power bills https://t.co/G7BGiJwNTS https://t.co/8cJHWhI9JO'
965822575887769600,2018-02-20 05:37:00,b'Mega deals earn Kenyan law firms billions and top listing https://t.co/d4bcJvyWDV https://t.co/qP1UbT2Y62'
965783069620924418,2018-02-20 03:00:01,"b""TOP IN BUSINESS: Unga buyout company Seaboard faces US probe. Get a copy of Tuesday's BD to read this story and mor\xe2\x80\xa6 https://t.co/cN3565QwM1"""
965752864604872704,2018-02-20 01:00:00,b'No reprieve for consumers as ERC keeps high power tariffs  https://t.co/X3Qt98EBWv https://t.co/UbftPBjZzB'
965722675250425856,2018-02-19 23:00:02,b'EACC recovering Sh5 billion looted public property https://t.co/sKOc7Qvvdt https://t.co/2YtVwhfRyP'
965692468200026112,2018-02-19 21:00:00,b'Lawyer sues Treasury over Sh100 billion power bills https://t.co/yV8xyI3eW5 https://t.co/rjHTbRTWLJ'
965669062494756864,2018-02-19 19:27:00,"b""Nakumatt's TZ suppliers seek State intervention - VIDEO https://t.co/heMlAlULJZ https://t.co/z6nBLX03SZ"""
