id,created_at,text
965896999529836545,2018-02-20 10:32:44,b'Two-week old baby abducted from KNH found https://t.co/4PXcLWyQ4k'
965890361766924288,2018-02-20 10:06:22,b'Ngilu seeks court\xe2\x80\x99s protection as authorities close in over ethnically-charged remarks https://t.co/u6esNFlK4w'
965887982145343488,2018-02-20 09:56:54,"b'RT @CapitalFMSport: I\xe2\x80\x99m the lone \xe2\x80\x98Mr. Fix it\xe2\x80\x99, Echesa vows as he takes charge https://t.co/4wweNt1ddW'"
965885769893150720,2018-02-20 09:48:07,b'RT @KorogaFestival: She will be one of the three Queens performing at the 21st Koroga Festival on Sunday 18th March 2018 at the @CarnivoreK\xe2\x80\xa6'
965885692558573568,2018-02-20 09:47:49,b'RT @KorogaFestival: .@yemialadee has just dropped a brand new track - Heart Robber. Be the first to watch the video below.\n\nhttps://t.co/Ow\xe2\x80\xa6'
965885335090720768,2018-02-20 09:46:23,b'Sony jumps into Japan taxi market with AI app plans https://t.co/YXM9sAIV28'
965875333831512064,2018-02-20 09:06:39,b'IDs fitted with electronic chips in the pipeline: Interior Ministry https://t.co/rqoJKvyroT'
965874667247382529,2018-02-20 09:04:00,b'Book your flight from one of @SkywardExpress various destinations and experience the ease of jetting off from Wilso\xe2\x80\xa6 https://t.co/f41ntlSYrV'
965871496420823040,2018-02-20 08:51:24,b'RT @CFMLifestyle: The anatomy of a Foodie https://t.co/Ras6GBuB3h'
965868964436901894,2018-02-20 08:41:20,b'3 Things That Will Make The News Today 20th Feb 2018 https://t.co/KK8sDYYLz7'
965864860692164608,2018-02-20 08:25:02,b'#NewsShot: 3 stories making headlines today;\n\n1. Teacher\xe2\x80\x99s union threatens to withdraw services \n2. NASA divided ov\xe2\x80\xa6 https://t.co/zw5tKEtFbQ'
965863974834262016,2018-02-20 08:21:31,b'Kenya economy to grow by over 5pc in 2018 \xe2\x80\x93 Genghis Capital https://t.co/EdsjmRfG0t'
965861584479444992,2018-02-20 08:12:01,b'RT @BreakingNewsKE: COURT nullifies election of Homa Bay Governor Cyprian Awiti in petition filed by EX-Kasipul Kabondo MP Oyugi Magwanga.\xe2\x80\xa6'
965855400808603648,2018-02-20 07:47:26,"b'RT @CapitalFMSport: Utd can win Champions League, believes Young https://t.co/C0D5kERgYy'"
965852939708452864,2018-02-20 07:37:40,b'Jet off to various parts of the country without the worry of having to rush to avoid traffic or if your flight woul\xe2\x80\xa6 https://t.co/sAsqxsovti'
965852710070255616,2018-02-20 07:36:45,b'RT @CapitalFMSport: FA expected to act after Aguero tangles with Wigan fans https://t.co/s3EqgRExsW'
965852707385958400,2018-02-20 07:36:44,b'RT @CapitalFMSport: Peace with Pogba needed for Mourinho to shirk familiar criticism https://t.co/qcq2RU4kGp'
965851747712425985,2018-02-20 07:32:55,b'RT @CapitalFMSport: Carabao: Thai rocker turned drinks mogul energising English football https://t.co/LhtL210itO'
965851745208487936,2018-02-20 07:32:55,b'RT @CFMLifestyle: \xe2\x80\x987 Days in Entebbe\xe2\x80\x99 premieres at Berlin Film Festival https://t.co/h47aSY9GSa'
965850124667715585,2018-02-20 07:26:29,b'RT @CapitalFMSport: Sports academy in Egypt gives Syrian children hope https://t.co/tMZlLhIAaa'
