id,created_at,text
965618070038417408,2018-02-19 16:04:22,"b'Weekly Economic Index: Foreign reserve continues to rise, Oil price bounces back.\nhttps://t.co/KCvWhaIlcK'"
965503822901776384,2018-02-19 08:30:24,b'Honoris United Universities adds two leading institutions to its pan-African network.\nhttps://t.co/DYCSY3rb0S'
965500518889148416,2018-02-19 08:17:16,b'Uber on the path to profitability despite recording a historical scale in losses.\nhttps://t.co/IhdWfY4OqG'
965499948371513344,2018-02-19 08:15:00,b'@BrookingsInst 2018 Foresight Report points the way for African integration in 2018.\nhttps://t.co/WSwTs8kkGa'
965183207384772609,2018-02-18 11:16:23,"b'Nana Twum-Danso is connecting rural Ghana with prompt medical attention, one tricycle at a time.\nhttps://t.co/ZLA00xZ1Qn'"
965181958350307328,2018-02-18 11:11:25,b'@BrookingsInst 2018 Foresight report points the way for African integration in 2018.\nhttps://t.co/WSwTs8kkGa'
964551055144095744,2018-02-16 17:24:26,b'@Uber on the path of profitability despite recording a historical scale in losses.\nhttps://t.co/IhdWfY4OqG'
964550489261174785,2018-02-16 17:22:11,"b'Nana Twum-Danso is connecting rural Ghana with prompt medical attention, one tricycle at a time.\nhttps://t.co/ZLA00xZ1Qn'"
964431968103489536,2018-02-16 09:31:14,b'South Africa welcomes a new president in the person of Cyril Ramaphosa.\nhttps://t.co/6bKa8Gy0ZF'
964175519406329857,2018-02-15 16:32:11,b'Black Panther is just what it is - a Marvel superhero movie and a purely capitalist venture.\nhttps://t.co/G85neyjX4l'
964174926868512768,2018-02-15 16:29:50,"b""Construction starts on Cameroon's first destination retail mall.\nhttps://t.co/eUPsQmeNGi"""
964174513771597824,2018-02-15 16:28:12,b'The Naira is one of the three African currencies recently added by UK Export Finance.\nhttps://t.co/JYiBUkWNPF'
964174015186259968,2018-02-15 16:26:13,b'What you need to know about the report on Nigerian Sustainable Banking Principles.\nhttps://t.co/kQeCw0sDA5'
964116251277701122,2018-02-15 12:36:41,b'Honoris United Universities adds two leading institutions to its Pan-African network.\nhttps://t.co/DYCSY3rb0S'
964115523217821696,2018-02-15 12:33:47,"b'If we are truly winning the war against Boko Haram, why are we paying for hostages?\n\nhttps://t.co/OBcxpt0Wbu'"
963807020599140352,2018-02-14 16:07:55,b'The Naira is now one of the three African currencies recently added by UK export finance.\nhttps://t.co/JYiBUkWNPF'
963806042449760257,2018-02-14 16:04:01,"b""Construction starts on Cameroon's first destination retail mall.\nhttps://t.co/eUPsQmeNGi"""
963693866238070784,2018-02-14 08:38:16,b'Highlights from the Nigerian women bobsledders visit to Nigeria.\nhttps://t.co/Gk5gb2lWVW'
963693090308612096,2018-02-14 08:35:11,"b'Alassane Ouattara, Jim Ovia, and others to speak at the 6th edition of the Africa CEO Forum.\nhttps://t.co/1FcTHB3vn8'"
963690601999949824,2018-02-14 08:25:18,b'What you need to know about the report on Nigerian Sustainable Banking Principles.\nhttps://t.co/kQeCw0sDA5'
963687666641498112,2018-02-14 08:13:38,b'Ellen Johnson Sirleaf is the female laureate of the Mo Ibrahim Prize for Achievement in African Leadership.\nhttps://t.co/DRLBQtzks4'
963685444138536960,2018-02-14 08:04:48,"b'Black Panther is just what it is - a Marvel superhero movie and a purely capitalist venture, @DavidIAdeleke \nhttps://t.co/G85neyjX4l'"
963684384418263041,2018-02-14 08:00:36,b'South Africa\xe2\x80\x99s currency value fluctuates in the wake of the news that Zuma is likely to leave office.\nhttps://t.co/zQCgOy3kV5'
963464549272727552,2018-02-13 17:27:03,b'Weekly Economic Index: 5-year record Dollar inflow at CBN.\nhttps://t.co/WpJotUHGCE'
963463609916514304,2018-02-13 17:23:19,"b""Could this finally be the 'Zexit' of Jacob Zuma?\n\nhttps://t.co/zQCgOy3kV5"""
963409106823450624,2018-02-13 13:46:44,"b""Highlights of the Nigerian women bobsledders' visit to the country.\nhttps://t.co/Gk5gb2lWVW"""
963403297435635713,2018-02-13 13:23:39,b'What you need to know about the report on Nigerian Sustainable Banking Principles.\nhttps://t.co/kQeCw0sDA5'
963401224119881728,2018-02-13 13:15:25,b'Black Panther is just what it is- a Marvel superhero movie and a purely capitalist venture.\nhttps://t.co/G85neyjX4l'
963082515849281536,2018-02-12 16:08:59,b'Ellen Johnson Sirleaf is the first female laureate of the Mo Ibrahim Prize for Achievement in African leadership.\nhttps://t.co/DRLBQtzks4'
963081343218475010,2018-02-12 16:04:20,"b'Weekly Economic Index: Naira depreciates slightly, 5-year record Dollar inflow at CBN.\nhttps://t.co/WpJotUq5L6'"
962731954641698817,2018-02-11 16:55:59,b'Somaliland issues a religious ban against female genital mutilation.\nhttps://t.co/D0dblIHcDI'
962731310073737217,2018-02-11 16:53:25,"b'Stargems and the Anhui-Congo Mining Investment Company successfully tender 641,962 carats of rough diamonds.\nhttps://t.co/zutEA9bejb'"
962727296187686912,2018-02-11 16:37:28,"b'Dana Air debacle: When flying in Nigeria, expect the unexpected.\nhttps://t.co/QbEa95SEDn'"
962254102406234119,2018-02-10 09:17:10,b'Somaliland issues a religious ban against female genital mutilation.\nhttps://t.co/D0dblIHcDI'
962252582365343745,2018-02-10 09:11:08,b'#ICYMI: @OLX_Nigeria to shut down its offices in the country.\nhttps://t.co/6T4JQKSsuH'
962251613548228608,2018-02-10 09:07:17,b'The role of @afreximbank in promoting trade and economic development in Sudan.\n https://t.co/SSDxMlbGkg'
962242362612297728,2018-02-10 08:30:31,b'Lagos-Maputo: The eighth edition of Invisible Borders trans-African road trip.\nhttps://t.co/jSOQxWozf3'
962241327315505152,2018-02-10 08:26:24,b'#ICYMI: The @ShopKonga and @yudalaonline merger through the eyes of a former employee.\nhttps://t.co/LArBJjtdHD'
962238772199948288,2018-02-10 08:16:15,b'Meet the woman promoting indigenous chocolate production in Nigeria.\nhttps://t.co/PD3Mz9Ut4K'
962236872683671552,2018-02-10 08:08:42,"b'#ICYMI: Starting next month, Nigerians may not be able to use their cards for international transactions.\nhttps://t.co/83pAuKHKLd'"
962234644405121024,2018-02-10 07:59:51,b'Is the Nigerian senate finally getting it right with healthcare?\nhttps://t.co/utlNftYDiF'
962035571039223809,2018-02-09 18:48:48,b'More Lagosians are keeping fit for marathons.\nhttps://t.co/uj9gY7FkIr'
