id,created_at,text
965907661484122112,2018-02-20 11:15:06,"b""My son is Malawi's future president, says Madonna. \xf0\x9f\x87\xb2\xf0\x9f\x87\xbc\n\nThe pop star Madonna praised her 12-year-old son David Banda\xe2\x80\xa6 https://t.co/3G3eDtX1vE"""
965897297325383680,2018-02-20 10:33:55,b'Kenya allows opposition supporters to leave the country https://t.co/sR8yTMek03'
965837629894873088,2018-02-20 06:36:50,b'Mozambique rubbish dump collapse kills at least 17 people https://t.co/KZFUW0Zca5'
965828451885346816,2018-02-20 06:00:21,"b""Today\xe2\x80\x99s African #proverb: If snakes didn't bite, they would be used to tie firewood. A Pinyin proverb sent by Khan\xe2\x80\xa6 https://t.co/jWvfCiGCed"""
965788017976856576,2018-02-20 03:19:41,"b'#BlackPanther is ""an aspiration for little people of colour who are going to be watching this, looking up to us and\xe2\x80\xa6 https://t.co/ruVuo3Uhry'"
965760217819549696,2018-02-20 01:29:13,b'Nigeria Boko Haram: Schoolgirls escape militant attack https://t.co/x3Asmj9Rjv'
965747346347880449,2018-02-20 00:38:04,b'How Malawi reduced infant mortality https://t.co/0QTSnDUEXx'
965723445555351552,2018-02-19 23:03:06,b'The BBC welcomes two new members into its fold: BBC Igbo and and BBC Yoruba. Story by @okwoche \nhttps://t.co/b5BBuRelJF'
965715137314328577,2018-02-19 22:30:05,"b'Thousands of mourners turn out in Harare to honour the late opposition leader, Morgan Tsvangirai- Report by\xe2\x80\xa6 https://t.co/ysORNuau5T'"
965694744612560901,2018-02-19 21:09:03,b'Black Panther sets records across Africa- story by @VumaniMkhize\nhttps://t.co/itthaWbOPv'
965678357194117120,2018-02-19 20:03:56,b'#BBC welcomes two new members into its fold: BBC Igbo and and BBC Yoruba- Story by @okwoche https://t.co/CFygpBa9sW'
965675998036594688,2018-02-19 19:54:33,"b""The wife of Namdi Kanu, one of Nigeria's most controversial figures, tells the BBC that she's still looking for ans\xe2\x80\xa6 https://t.co/0NS9Vd786N"""
965674258948067329,2018-02-19 19:47:39,"b'Thousands of mourners turn out in the Zimbabwean capital to honour the late opposition leader, Morgan Tsvangirai- R\xe2\x80\xa6 https://t.co/pFLd6dtZ8V'"
965670942755246080,2018-02-19 19:34:28,b'\xf0\x9f\x91\x8bMeet the teams for the new BBC Yoruba and BBC Igbo language services. More: https://t.co/h6VTeLslAi\n\n\xe2\x9e\xa1\xef\xb8\x8f\xe2\x80\xa6 https://t.co/n6xabI5vTi'
965651189487558657,2018-02-19 18:15:59,b'BBC launches Yoruba and Igbo services https://t.co/fJD4NMrsLA'
965644025268244481,2018-02-19 17:47:31,b'Seven-year-old Nigerian YouTube comedy star Emmanuella told her fans that she has started working with Disney\xe2\x80\xa6 https://t.co/1FwU2w1SC1'
965608644254556160,2018-02-19 15:26:55,"b""Mozambique rubbish mound collapse 'kills 17' as homes are crushed https://t.co/kUtPMumiSa"""
965597601469956096,2018-02-19 14:43:02,"b""Paul Put resigns as coach of Kenya's Harambee Stars https://t.co/ADiruBa2Tn"""
965582640563748869,2018-02-19 13:43:35,b'Nnamdi Kanu: Wife begs Nigerian government for information https://t.co/tEG0L3kUeu'
965568468207702016,2018-02-19 12:47:16,"b'Nigerian player Udoji dies in car accident, aged 28 https://t.co/Rc0UanYlBh'"
965552299434180608,2018-02-19 11:43:01,"b""Nigeria's Boko Haram crisis: Court frees 475 suspects https://t.co/UydWKAwLT9"""
965518896072675328,2018-02-19 09:30:17,"b'More Africans should try winter sports, says Togolese cross-country skier https://t.co/i8Uon8Gdyb'"
965498594097876993,2018-02-19 08:09:37,b'BBC starts Igbo and Yoruba services in Nigeria https://t.co/eunHH5Z0t2'
965466085221896193,2018-02-19 06:00:26,"b'Today\xe2\x80\x99s African #proverb: When a leopard is hard pressed for food, it chews grass. A Twi proverb sent by Kofi Bentu\xe2\x80\xa6 https://t.co/ddYCf53L5J'"
965449687695323136,2018-02-19 04:55:17,b'Ethiopian cliff church gives priest daily test of faith https://t.co/BWeKQNVc35'
965449687137439744,2018-02-19 04:55:17,b'Life after Ebola https://t.co/OQ6jyoKnSK'
965262192907079681,2018-02-18 16:30:15,b'Zimbabwe opposition leader: Morgan Tsvangirai mourned in Harare https://t.co/IHUAphqMOi'
965215492138037248,2018-02-18 13:24:40,b'More than 80 applicants for Guinea coach https://t.co/7DB0WWi7KR'
965103693224964096,2018-02-18 06:00:25,b'Today\xe2\x80\x99s African #proverb: There can be no peace without understanding. A Nuer proverb sent by Gatdeni Wugok Nguany\xe2\x80\xa6 https://t.co/Z7VBY9Sqht'
964904842845138944,2018-02-17 16:50:16,b'Fifa inspectors to visit Rwanda for Under-17 World Cup bid https://t.co/ffJlzmNSD1'
964901625285443585,2018-02-17 16:37:29,b'Grace Mugabe PhD: Arrest made over corruption allegations https://t.co/vQ1qfNOQ9Y'
964888994059255810,2018-02-17 15:47:17,"b""Zuma's fall a chance to take moral leadership https://t.co/bTGBafaOju"""
