id,created_at,text
965911468880355328,2018-02-20 11:30:14,"b'South Africa\'s drought-stricken Cape Town pushes back ""Day Zero"" to July 9 https://t.co/ZaVVlBCfSA'"
965910444849401856,2018-02-20 11:26:10,"b""#IMF stopped #Kenya's access to $1.5 bln standby credit after review delay https://t.co/Z5nTipdMMI"""
965888709404094464,2018-02-20 09:59:48,b'South African minister orders Transnet to report irregularities over locomotive contract https://t.co/hZ7J4lNIHU'
965888630123388930,2018-02-20 09:59:29,b'South African deputy finance minister says budget will be presented by Gigaba https://t.co/7SIoOcGXGW'
965888517263020033,2018-02-20 09:59:02,b'Kenya prevents two opposition activists from travelling abroad https://t.co/Srlo6RYj0R'
965864650918318080,2018-02-20 08:24:12,b'#Kenya prevents two opposition activists from travelling abroad https://t.co/Srlo6RYj0R'
965864592663568387,2018-02-20 08:23:58,b'#Nigeria convicts 205 Boko Haram suspects in mass trials https://t.co/EeNIMFvcrK'
965864534597566465,2018-02-20 08:23:44,"b""Thousands in Zimbabwe bid farewell to 'People's General' Tsvangirai https://t.co/yE6ziMSfzj"""
965854568461619200,2018-02-20 07:44:08,"b'South African budget to set out ""tough"" measures to repair post-Zuma economy https://t.co/1MTY6LxX5W'"
965854428690632704,2018-02-20 07:43:35,b'Pope backs down after defending Nigerian bishop rejected by locals #Nigeria https://t.co/AXzVrTS8Cg'
965854360310829056,2018-02-20 07:43:18,"b""Investors watching closely as #SouthAfrica's Ramaphosa considers cabinet line-up https://t.co/dsdQwITw5z"""
965795917763719168,2018-02-20 03:51:05,b'At least 18 killed in clash in northwest Nigeria-police https://t.co/FCt9KbR0FP https://t.co/X41Ie8CahO'
965723825848565760,2018-02-19 23:04:37,b'Italy - Factors to watch on Feb. 16 https://t.co/vEzmNPigZd https://t.co/n4RIsDhLZa'
965654861097267201,2018-02-19 18:30:34,b'DIARY-Emerging Markets Economic Events to March 29 https://t.co/W4RDHopbSu https://t.co/OY8UY6BP6K'
965620758717153280,2018-02-19 16:15:03,b'Nigerian court sets Malabu oilfield corruption case hearing for June 18 https://t.co/mu9awICuWS https://t.co/tl5qL2GKSC'
965575116011835392,2018-02-19 13:13:41,b'At least 17 killed in #Mozambique capital as pile of garbage collapses https://t.co/LZphas9Gl6'
965561073481998337,2018-02-19 12:17:53,"b""New South African leadership credit positive for gold miners: Moody's https://t.co/xsqnRz2b4q"""
