text,label
rt @capitalcampus: kendrick lamar: music videos as important as the songs ,0
rt @cfmlifestyle: rising comedian haddish to host mtv movie and tv awards ,0
rt @cfmlifestyle: snapchat parent’s stock plummets after kylie jenner tweet ,0
allen gichuhi elected lsk president ,0
rt @cfmlifestyle: 5 spices and herbs that work like magic on your skin ,0
rt @cfmlifestyle: girls vs. boys popular culture trivia (hilarious!) | our2cents ,0
in china’s esport schools students learn it pays to play ,0
#askkirubi : please don’t xaxa me  via @capitalcampus ,0
rt @capitalcampus: lupita nyong’o sponsors kisumu students to watch black panther ,0
400 kilos of cocaine found in russian embassy in argentina ,0
"no politics, please: dr congo tycoon forrest shares secret of success ",0
rt @984inthemorning: #fridayflight is airborne! destination wknd. eta 1000hrs east. sit back and enjoy the flight with your captain @deejay…,0
rt @capitalcampus: lamar odom ‘really happy’ for khloe kardashian to become a mom ,0
rt @jokisila: the koroga festival #queensrock edition countdown!!🔥🔥🔥🔥 ,0
rt @afterhours984: next: get your song requests in to me ,0
rt @afterhours984: hello friends it's @andreflavour o'clock enjoy the smooth ride as we unwind after a long hot week #heartbeat,0
rt @djjoemfalme: thank you for tuning in to @capitalfmkenya for #takeoverthursday on #hnh984 . it's time for top 9 at 9 and also your reque…,0
rt @theheat984: they ain't reeeeady!! 🔥🔥🔥 #theheat984 ,0
rt @djjoemfalme: tune in now to @capitalfmkenya for #takeoverthursday on #hnh984 we are live and loud. ,0
rt @capitalcampus: .@2chainz announces new album with some old school advertising tactics  ,0
"rt @centum_inv: the sabis system will benchmark students against their peers globally, they will be exposed to a multicultural set up with…",0
dell ceo buyer of record sh10.1bn ny home: report ,0
mpesa customers to seamlessly buy content on google play store ,0
rt @tracywanjiru_: #takeoverthursday @sautisol is in the hauzzzz 😂 tune in #hnh984 ,0
"rt @hitsnothomework: it's #takeoverthursday and @sautisol are in the building! 

@tracywanjiru_ @itsannemwaura @anitanderu @djjoemfalme 

#…",0
.@2chainz announces new album with some old school advertising tactics  ,0
rt @breakingnewske: court nullifies embu governor martin wambora’s re-election in petition filed by lenny kivuti orders for fresh poll. ht…,0
rt @breakingnewske: mombasa governor hassan joho’s poll win upheld by high court ex-senator omar to pay sh8mn in costs being petitioner. h…,0
"wanga dropped, psc slot given to amani’s khaniri ",0
president kenyatta calls for collaboration in cutting bureaucratic red tape ,0
senate hosts machakos assembly board on benchmarking tour ,0
iebc prepared for any by-elections – chebukati ,0
nairobi water problems to persist until 2026 ,0
no end to wambora’s woes as court nullifies his victory ,0
president museveni praises kenya for sgr progress ,0
"joho’s poll victory over shahbal, omar upheld by the high court ",0
rt @officialjmbugua: @sabis_runda is targeting a green star rating in kenya under public & education building rating. means the school’s bu…,0
rt @capitalfmsport: mourinho’s cautious man utd tactics win few admirers ,0
"it's not too late to learn more about @sabis_runda. if you are near @tworivers_ke, pass by before 5:30 p.m… ",0
sabis international: educating for 2040 and beyond - part 2 ,0
sabis international: educating for 2040 and beyond - part 1 ,0
where did sh70mn victims’ cash go? kijiji residents ask ,0
"learn more about @sabis_runda, over 130 years of experience in providing world class education all around the world… ",0
kenya red cross seeks sh1bn for 2018 drought response ,0
"rt @moscakenya: maqbul mohammed, mosca's creative of the day:
maqbul mohammed is a kenyan actor, radio presenter @capitalfmkenya &  mc.  @m…",0
"rt @archermishale: q) bill clinton's vice president was a big fan of music. so, what does he call his playlist?

a) algorithms. ",0
"open letter to the un resident coordinator and undp resident coordinator for kenya, siddharth chatterjee ",0
"rt @officialjmbugua: hey, guys. i will be @tworivers_ke today for the @sabis_runda launch event to host a meet up between our representativ…",0
neglected kitui school where students learn under trees ,0
rt @capitalfmsport: teams battle for playoffs slot as kenya cup enters penultimate round ,0
.@uonbi  to host nairobi innovation week 2018  via @capitalcampus ,0
"#newsshot: 3 things making headlines today
1. eac meet 
2. #lskelections 
3. @hassanalijoho’s fate ",0
rt @capitalfmsport: wenger hopes wilshere signs soon ,0
rt @cfmlifestyle: victoria beckham pokes fun at herself with new t-shirt line ,0
makueni parents spend nights in cold seeking birth certificates ,0
rt @capitalfmsport: man united’s herrera suffers new blow ,0
rt @breakingnewske: national treasury announces successful pricing of new $2billion eurobond transaction issue was oversubscribed 7 times.…,1
rt @breakingnewske: murang'a county launches hunt for monkeys after invasion leading to massive crop destruction accuses @kwskenya of negl…,0
kenya receives bids worth $14bn for the new $2bn eurobond issue ,1
.@sabis_runda is offering a globally recognized curriculum that prepares its students for uk and us examinations.… ,0
"rt @capitalfmkenya: average kenyan woman spends sh50,000 annually on hair – report ",0
"kitutu masaba poll win upheld, petitioner to pay sh5mn costs ",0
"rt @capitalfmsport: ‘red bull, ferrari may make a play for hamilton’ ",0
"kitutu masaba poll win upheld, petitioner to pay sh5mn costs ",0
rt @kaggzie: mashemeji rasta tuko tu hapa tumenyamaza 😅 ,0
rt @qkatastrofeet: i am below average yet again! ,0
rt @breakingnewske: kenya red cross seeks to raise sh1bn in support of 3.4 million kenyans who are at risk of starvation following drought.…,0
rt @anitanderu: i love meetings that end with treats! thank you @coldstonekenya for the oreo ice cream cake! absolutely loved it! i must be…,0
"jordan 3d lab prints limbs for war wounded, disabled kids ",0
allen gichuhi confident of winning lsk poll ,0
"sonko offers incentives, tax breaks to international investors ",0
rt @capitalcampus: listen: the most erotic music releases during the month of love ,0
rt @cfmlifestyle: kenyan play by cajetan boy “dead talk” kicks-off kenyan a month ,0
"we've got lots of hampers up for grabs celebrating kenya's most reliable and convenient way to fly to lamu, mombasa… ",0
"hi, congratulations you have won a skyward express hamper, please dm with your full name and number for prize colle… ",0
rt @cfmlifestyle: #travel: delhi’s ‘lost’ mughal garden reopens as public park ,0
rt @capitalfmsport: mavs owner cuban fined sh 60mn for ‘tanking’ comment ,0
"hi, you have won a skyward express hamper, please dm with your full name and contact information for collection ",0
"tune into @thefuse984 and learn all about @skywardexpress, an established airline operating from wilson airport, ha… ",0
rt @amusawale: confirmed. i am definitely not the average kenyan woman. ,0
rt @blakhipy: can this be the reason kenya's public debt is ever increasing?? ,0
rt @nizzyke: done the math for mine 😭😭😭😭😭 ,0
rt @breakingnewske: kisii court dismisses petition challenging win by bomachoge chache mp alpha miruka petitioner slapped with sh5mn costs…,0
"rt @thefuse984: who wants some #thirstday quenching rock courtesy of @wanjiral, @mianomuchiri and dr. dj @ckirubi?
#fuse984 ",0
"rt @kuikabala: oh, the spectacular  talent on stage at the next @korogafestival 💃💃 the queens will be out in all their glory, headlined by…",0
rt @ckirubi: .@centum_inv first international school is now accepting applications ahead for its opening in september 2018. a world-class s…,0
court upholds win by bomachoge chache mp miruka ,0
rt @breakingnewske: kenya records improvement from 145 to 143 in the latest transparency international corruption index report for 2017. ht…,0
rt @cfmlifestyle: what being the head of the home means ,0
rt @cfmlifestyle: 5 men you should keep around ,0
"average kenyan woman spends sh50,000 annually on hair – report ",0
kenya improves in global corruption ranking – ti ,0
3 things that will make the news today 22nd feb 2018 ,0
lsk polls get underway across the country ,0
"no longer will it be a case of he-said-she-said, in which the survivor is less often believed than the accused.… ",0
rt @cfmlifestyle: twitter sets crackdown on automated ‘bot’ accounts ,0
rt @capitalcampus: must read: unpacking top lines used by kenya’s slay kings ,0
rt @korogafestival: the 21st #korogafestival #queensrock edition presents: @yemialadee | @chemutai_sage | @mercymasika on sunday 18th march…,0
japanese auto export company be forward relaunches in kenya ,0
president kenyatta travels to uganda for eac summit ,0
the realizations of mixed student housing  via @capitalcampus ,0
rt @984inthemorning: this morning on #techthursdays we're talking about the impact of the internet and social media in kenya. join @iamdigi…,0
capital digital media is hiring!  application deadline midnight 22nd february 2018. ,0
rt @breakingnewske: president @realdonaldtrump suggests arming teachers to deter mass us shootings after gun rampage left 17 dead at a flor…,0
more than 100 girls ‘missing’ after boko haram school attack ,0
somalia’s first forensic lab targets rape impunity ,0
rt @capitalcampus: frank ocean back in court with a suit against ‘blonde’ producer ,0
.@sabis_runda is offering a globally recognized curriculum that prepares its students for uk and us examinations.… ,0
trump suggests arming teachers at emotional meeting with shooting survivors ,0
rt @capitalcampus: harvey weinstein: paltrow’s sexual harassment allegations are false ,0
rt @capitalcampus: must watch: #litlist presents the best of calif records ,0
"rt @capitalfmsport: golden de gea shines as united, sevilla draw ",0
rt @capitalfmsport: fred gives shakhtar advantage over roma ,0
rt @capitalfmsport: wenger not giving up on top-four ,0
rt @afterhours984: next: get your late night oral expressions in to me ,0
rt @afterhours984: np lovers rock --- @sadeofficial ,0
rt @afterhours984: #wedquote: ,0
rt @afterhours984: happy wednesday friends get your late night oral expressions in to me and let's catch up at 10p ,0
#askkirubi : please don’t xaxa me  via @capitalcampus ,0
rt @sabis_runda: one more day until the launch event of @sabis_runda. we look forward to seeing you there! ,0
"see you @tworivers_ke for the @sabis_runda launch event, feb 22 from 1.30pm. 

it's an opportunity to meet sabis® r… ",0
rt @capitalfmsport: gor to face espérance in champions league first round ,0
"@itssimonledama hi simon, we currently don't have any internship opportunities.",0
#newmusic: @iamdbanj’s street anthem issa banga  ,0
#newmusic: d’banj’s street anthem issa banga ,0
rt @hitsnothomework: .@petramuzik shares her biggest motivation and advice for girls looking to get into the music industry. #hiphopgarage…,0
rt @petramuzik: live now on @capitalfmkenya @anitanderu @itsannemwaura @tracywanjiru_  thanks for tuning in😙😙😊 ,0
.@uonbi  to host 100 startups at nairobi innovation week 2018  via @capitalcampus ,0
"rt @hitsnothomework: we got a rider in studio, @petramuzik🔥 #hiphopgarage #hnh984 ",0
.@2chainz goes back to basics with new album   ,0
"rt @hitsnothomework: we've got @petramuzik joining #thevibe and #hiphopgarage today. 

let us know what you've always wanted to know? 
@tra…",0
realities of mixed student housing  ,0
centum&#039s globally-acclaimed sabis school opens applications for runda campus ,0
centum’s globally-acclaimed sabis school opens applications for runda campus ,0
check out this link to see what it takes to join capital digital media  application deadline… ,0
"rt @korogafestival: it's our pleasure to introduce one of the biggest gospel queens in kenya, @mercymasika to the 21st edition of the korog…",0
"rt @breakingnewske: evangelist billy graham, who was a spiritual advisor to several us presidents and millions of americans, dies aged 99.…",0
rt @breakingnewske: immigration dept surrenders miguna’s passport to court as ordered but it is perforated as per deportation procedure. ht…,0
"billy graham: us preacher to millions, adviser to presidents dies at 99 ",0
"miguna return is a process that can be done, kihalangwa tells parliamentary vetting… ",0
hon senator orengo travelled after we received a court order to release his passport… ,0
"the 3rd kenyan id generation will have dl, nhf and kra pin in it ",0
kisumu county passes motion compelling retailers to give free packing bags ,0
rt @capitalfmsport: ac milan owner li dismisses bankrupt reports as ‘fake news’ ,0
kihalangwa stands by decision to suspend nasa passports ,0
rt @wildlifedirect: .@capitalfmkenya ~ kenya wildlife service- @kwskenya to translocate 21  elephants from laikipia to tsavo in 2 weeks htt…,0
rt @capitalfmsport: afc leopards exit confed cup despite fosa draw ,0
kihalangwa surrenders miguna’s perforated passport to court ,0
#careerclimb :how to ask for feedback from your new boss  via @capitalcampus ,0
neglected kitui school where students learn under trees ,0
rt @capitalfmsport: kenyan fans in las vegas will steer us to victory – simiyu ,0
singaporean in church fraud case tries to flee on boat ,0
how a kenyan entrepreneur hopes to revolutionize the deejay industry  via @capitalcampus ,0
iran teams carry plane crash dead down from mountain ,0
netanyahu confidant agrees to testify against him: reports ,0
scores of girls ‘missing’ after new boko haram school attack ,0
rt @capitalfmsport: i was in a comfort zone at arsenal -coquelin ,0
rt @capitalfmsport: ranieri says ready to quit nantes to become italy coach ,0
"rt @capitalfmsport: staying calm is key for united, says mourinho ",0
how to practice gratitude | our2cents ,0
kws to translocate 21 elephants from laikipia to tsavo in 2 weeks ,0
"@ibranjeru @ckirubi hi ibrahim, contact us via digital@capitalfm.co.ke",0
kambi loses bid nullify kingi’s re-election as kilifi governor ,0
rt @korogafestival: we're proud to present @chemutai_sage as the second queen performing at the 21st edition of the koroga festival on sund…,0
