text,label
"a huge mountain of garbage collapsed on monday, killing 17 people including a mother and her newborn baby in mozamb… ",0
"""we hear you"": snapchat is tweaking its platform in response to backlash against its newly redesigned app: ",0
"twitter says it is taking new steps to cripple spam bots on its platform, including changes to twitter and tweetdec… ",0
whatsapp cofounder invests $50 million into encrypted messaging app signal: ,0
"two aid workers were killed and one kidnapped over the weekend in the democratic republic of the congo, the united… ",0
"a huge mountain of garbage collapsed on monday, killing 17 people including a mother and her newborn baby in mozamb… ",0
"""i just love to win"" -- @chadleclos

the south african swimmer is hoping to become the most successful athlete in t… ",0
"lupita nyong’o will star as trevor noah’s mother in the adaptation of the comedian’s bestselling autobiography, “bo… ",0
zambia’s rugby sevens are relishing the prospect of a ‘once in a lifetime’ game against new zealand’s all blacks at… ,0
the taps still flow in drought-hit cape town as ‘day zero’ is pushed back to july: ,0
"africa director, amnesty international @netsanetdbelay: the politics of fear is dying out in africa ",0
rt @cnnafrica: there have been recent passenger safety issues with some airlines on the continent. please reply and share your experiences…,0
"lupita nyong’o will star as trevor noah’s mother in the adaptation of the comedian’s bestselling autobiography, “bo… ",0
christopher anaekwe received praise on social media for persuading local young men to tackle the city’s chronic tra… ,0
"rt @cnnsport: ""i just love to win"" -- @chadleclos

the south african swimmer is hoping to become the most successful athlete in the history…",0
"about 80 schoolgirls kidnapped by suspected boko haram attackers in northeast nigeria have been rescued, a state of… ",0
"south african actor john kani, who plays t'chaka in #blackpanther recalls the first time he understood what it mean… ",0
christopher anaekwe received praise on social media for persuading local young men to tackle the city’s chronic tra… ,0
"the day that taps in drought-hit cape town are forecast to run dry has been pushed back another month, to july 9: ",0
there have been recent passenger safety issues with some airlines on the continent. please reply and share your exp… ,0
zambia’s rugby sevens are relishing the prospect of a ‘once in a lifetime’ game against new zealand’s all blacks at… ,0
chad le clos shot to fame after beating michael phelps at the 2012 olympics - and now the south african swimmer wan… ,0
a nigerian high court convicted 205 boko haram suspects for their involvement with the insurgent group on monday: ,0
#blackpanther crushes box office records in its opening weekend: ,0
the taps still flow in drought-hit cape town as ‘day zero’ is pushed back to july: ,0
hundreds of schoolgirls flee suspected boko haram attackers who raided their school: ,0
"south african artist, athi-patra ruga, has been awarded the grand prize at the rencontres de bamako, the african bi… ",0
"marvel’s new movie #blackpanther owes its vision to afrofuturism, a genre that places black and african people at t… ",0
"two aid workers were killed and one kidnapped over the weekend in the democratic republic of the congo, the united… ",0
moroccan chef bouchaib is driven by a desire to promote chocolate in africa. “we belong to a continent that produce… ,0
"“i am not a witch,” a film that explores the plight of zambians accused of witchcraft, has won a bafta award. here’… ",0
"how biometrics is giving identities to ""invisible citizens"" ",0
"rt @cnnafrica: at least 43 people have died and 450 people are ill in a lassa fever outbreak in nigeria, ",0
"rt @cnnafrica: uk makes move to bolster trade with nigeria and has announced it will add nigerian currency naira to its roster of ""pre-appr…",0
uk makes move to bolster trade with nigeria and has announced it will add nigerian currency naira to its roster of… ,0
"their mission? to provide bird's eye surveillance for farmers, with the aim of optimizing crop yields and reducing… ",0
"#wakandaforever a detailed roadmap to black panther’s nation #wakanda: the location, the costumes, the influences a… ",0
"south africa’s president delivered his maiden state of the nation address on friday, declaring “a new dawn” that wi… ",0
"at least 43 people have died and 450 people are ill in a lassa fever outbreak in nigeria, ",0
"“cape town is open for business in spite of the current drought,” says south africa tourism.  ",0
uk makes move to bolster trade with nigeria: ,0
rt @cnntravel: ivory coast's village of artists: ,0
"in a cnn exclusive, @kileycnn reports from baidoa, somalia, where the murderous al qaeda affiliate, al-shabaab are… ",0
"a detailed roadmap to black panther’s nation wakanda: the location, the costumes, the influences and inspirations. ",0
"starting today, chrome will block the following on desktop: ads that take over the browser, pop-up ads, autoplay vi… ",0
"after years of turmoil in ethiopia, the prime minister hailemariam desalegn resigned unexpectedly: ",0
"south africa's new president is cyril ramaphosa, onetime chief negotiator for nelson mandela: ",0
cyril ramaphosa has been confirmed as the new president of south africa in a parliamentary vote. ,0
zimbabwe's morgan tsvangirai who was one of robert mugabe's most prominent critics has died at the age of 65. ,0
"""akwasi, we are secretly cheering you a little,"" posts the official account of the netherlands olympic team.
find o… ",0
jacob zuma resigned wednesday after campaign to push him from office. the south african parliament is expected to m… ,0
"after nearly a decade of president jacob zuma’s disregard for both democracy and rule of law, his resignation is we… ",0
rt @cnnafrica: jacob zuma resigns as south africa's president: ,0
jacob zuma resigns as south africa's president: ,0
