id,created_at,text,label
966919647680319488,2018-02-23 06:16:23,My belief is that the CEO of any large financial organization must be the Chief Risk Officer as well.  Warren Buffett
966813599128866816,2018-02-22 23:14:59,RT @ReutersBiz: HP Inc reports three-fold jump in profit due to tax gain https://t.co/0zPoilvhn7
966677051158810624,2018-02-22 14:12:23,"Africa Eurobonds issued in 2018 thus far, 10 year tenors:
7.25% Kenya 6.59% Egypt 6.5% Nigeria
I feel like KE sho… https://t.co/viD9LAUZFp"
966640390647566336,2018-02-22 11:46:43,"RT @reidhoffman: 5 takeaways for serial entrepreneurs from my conversation with @ev:

1. Bet on the way the world is moving.
2. Start from…"
966608589950464000,2018-02-22 09:40:21,@SokoMad @annahsaol the travails of materialism 😬
966604324955713536,2018-02-22 09:23:24,RT @BD_Africa: KENYA ANNOUNCES issue of a fresh $2 billion (Sh200bn) Eurobond at the London Stock Exchange. The bond was oversubscribed sev…
966586750649946112,2018-02-22 08:13:34,"@alan_wachira @tonymugodev debt is a wonderful thing in times of growth, but a dreadful thing in times of decline 🙂… https://t.co/1BdYxmH1e0"
966584028357906433,2018-02-22 08:02:45,@MugweGodfrey @CMAKenya Your concerns are shared further evidence below  https://t.co/D86pd16dAt
966582815021256705,2018-02-22 07:57:55,RT @mucheru: Meeting the Minister of Finance republic of Georgia. Georgia moved from 126th to 4th in WB ease of doing business and pioneere…
966579212260904967,2018-02-22 07:43:37,And @GooglePay launches too https://t.co/kcOds2erhs https://t.co/QVvCgT2ime
966577981568307201,2018-02-22 07:38:43,"At 1% daily interest rate from @opera. Watch out M-Shwari, @talamobile
Thanks for the early heads-up @Ochirob  🙂 https://t.co/JmIveveThN"
966575228511014913,2018-02-22 07:27:47,"For the avoidance of doubt, the column HY 2017 is left | HY 2016 right in this dreary result showing revenue/profit… https://t.co/MjlH9G1KBE"
966570485097160704,2018-02-22 07:08:56,As @AMBestCo downgrades @Kenya_Re financial strength rating to B (Fair) from B+ (Good)  https://t.co/17n7QAT7ar
966553143357202432,2018-02-22 06:00:01,"Shame on your tax-paying self for intending to for a nil return!
https://t.co/rbuWcxtYXH"
966552393860214785,2018-02-22 05:57:03,"Your behavior as an investor will have a larger impact on your retirement lifestyle than the performance of your investments.
George Sisti"
966351176617873408,2018-02-21 16:37:29,RT @CBKKenya: Auction results of the fifteen-year Treasury Bond. https://t.co/kcNdqAHF82
966350869624246272,2018-02-21 16:36:15,RT @WehliyeMohamed: So far order book at $13.3bn. GoK only wants $2bn.  So much for Moody's and imf's interference 😎
966350694973394945,2018-02-21 16:35:34,"RT @PaulWallace123: #Kenya will issue $2bn of dollar-denominated Eurobonds, split equally between 10- and 30-year tranches. The former will…"
966301113547968512,2018-02-21 13:18:33,RT @business: LATEST: South Africa's ruling party takes a political gamble by increasing sales tax for the first time since the end of apar…
966275405413076992,2018-02-21 11:36:23,RT @PaulWallace123: #Kenya is in the #Eurobond market today. It is selling 10-year dollar debt with initial price talk of around 7.625% and…
966272032655728641,2018-02-21 11:22:59,RT @Samooner: Media ownership in Kenya today. A slide to be retweeted and remembered. #WhatsNextMedia https://t.co/p5cji9iaBh
966247871564730368,2018-02-21 09:46:59,"RT @RiazGilani: @K_mountainous Closing the supply chain has never worked. Not in the drugs war, and not in the US prohibition era. It just…"
966245831509671936,2018-02-21 09:38:52,"RT @RichTvAfrica: KENINT 5.875% 24-JUN-2019
Mid-Price: 103.119
Yield: 3.47%
Total Return (YTD): 0.5%
Total Return (12 Months): 5.0% https:/…"
966236349446721536,2018-02-21 09:01:12,"RT @Tiffani_Bova: The Culture of Excellence:

1. Your customers can never be happier than your employees

2. Manage by wandering around [MB…"
966234681422372864,2018-02-21 08:54:34,"Kenyans are proven early adopters of *mania*: they must find the latest craze and rather than dip a toe, will subme… https://t.co/3qIeJrrctr"
966222561632759808,2018-02-21 08:06:24,"RT @Sang252: @WehliyeMohamed Isn't fiscal discipline, such as it is, imposed by dealing with IMF better than leaving supervision of financi…"
