id,created_at,text
966220442188046336,2018-02-21 07:57:59,KRA intercepts gold worth Ksh. 100 Million at JKIA https://t.co/PamDzCDXx7
966210967691497472,2018-02-21 07:20:20,Young comedian Emmanuella set to debut on Disney https://t.co/jLHgI2gJZF
966210966370357249,2018-02-21 07:20:20,Photographer transforms two street lovers and everyone goes crazy https://t.co/bEemZrOHu9
966200836572483584,2018-02-21 06:40:05,"RT @mojezzkabro: #MMABA coming up on your dial 89.5 @GhettoRadio895 .Stay tuned for the best*** of African Hits 
#Brekko https://t.co/djLHi…"
966199682857881600,2018-02-21 06:35:30,RT @TeshMaggie: #KFCStreetWise2 #Brekko https://t.co/ktIZpkpe40
966199610594283520,2018-02-21 06:35:12,RT @vostietwits: Fuel your vision with #KFCStreetWise2 @KFCinKenya #Brekko @GhettoRadio895 @TeshMaggie https://t.co/cE8nS81Zki
966197044598706176,2018-02-21 06:25:01,"#CAFCL Return Leg Fixture :
TODAY &gt; 
FOSA Juniors FC Vs AFC Leopards (2:30pm)

All the best #Ingwe 💪  @AFCLeopards… https://t.co/1fZQzYaxbM"
966196237086134275,2018-02-21 06:21:48,RT @EricoRasTafar11: #Brekko i cant date a ooooooooold woman....unaenda na yeye alfu unapata hana meno ya mbele
966196153418207237,2018-02-21 06:21:28,Killer gang mysteriously murders 4 people #Brekko  https://t.co/7zrEa7zmJz https://t.co/tDNOPIhRja
966195494497251328,2018-02-21 06:18:51,Arsenal's Big win in Sponsorship Deal #Brekko https://t.co/k061SNJa9f https://t.co/em1Gd9NVmw
966195237931675648,2018-02-21 06:17:50,"RT @vostietwits: To get to know the best engine oil that maintains your car perfectly , Tune in @GhettoRadio895 #Brekko &amp; #Goteana #CaltexB…"
966194875719962624,2018-02-21 06:16:24,"RT @jose_stepper: @MajimajiKenya @King_Kafu
#Brekko
I can date an ooooold woman if ka atanizalia lakini ka hawezi i wont date an ooooooold…"
966194157105623041,2018-02-21 06:13:32,"#CAFCL Return Leg Fixture :
TODAY &gt; 
Leones Vegetarianos Vs Gor Mahia (7pm)

All the best #Gor #Sirkal 💪 
#Offside… https://t.co/usHEOiMad8"
966193942365655040,2018-02-21 06:12:41,RT @Elishifa: An older woman dating a young boy will always be the looser. They rarely work @GhettoRadio895 #brekko
966193917149532160,2018-02-21 06:12:35,"RT @sarahsomba: When you love someone Age, height , Distance , weight become just numbers #Brekko 🔥🔥🔥 wacha waowane 💃💃💃 @GhettoRadio895 @Ma…"
966193835817750529,2018-02-21 06:12:16,"#Brekko Fuel your vision with the KFC Streetwise 2 – that’s 2 pieces of
chicken and chips for KSh 390. Plus, add on… https://t.co/yf8hv3gBYC"
966193022525476869,2018-02-21 06:09:02,"RT @MajimajiKenya: ""The young man 25 yrs in love with 30 yr woman has called in and said he has had a relationship with his age-mates but c…"
966192709244456960,2018-02-21 06:07:47,"RT @GhettoRadio895: This morning on #Brekko irrespective of her age and claims that she had an abortion, he is still stuck and cant afford…"
966192256200912897,2018-02-21 06:05:59,"This morning on #Brekko irrespective of her age and claims that she had an abortion, he is still stuck and cant aff… https://t.co/XCX8nxIeLd"
966190011208085505,2018-02-21 05:57:04,RT @Solderwamundoro: @MajimajiKenya #Brekko old woman know how to give love and they take care of young men
966188945766797313,2018-02-21 05:52:50,"#Brekko
 Np Love like Ours @EstelleDarlings @tarrusrileyja 
https://t.co/dvDryCtgvc https://t.co/l21Rrxm9ls"
966188318093402112,2018-02-21 05:50:20,"#Brekko Fuel your vision with the KFC Streetwise 2 – that’s 2 pieces of chicken and chips for KSh 390. Plus, add on… https://t.co/P1rFhpVvCC"
966186993783857154,2018-02-21 05:45:04,Chelsea face fierce competition from Bayern Munich for £88m-rated Dortmund teenager Christian Pulisic #Brekko https://t.co/CecDLRwXcN
966185620086448129,2018-02-21 05:39:37,"RT @BrenderOmari: @GhettoRadio895 @MajimajiKenya @King_Kafu Communication is the key for great love talk to her , tell her what you want #B…"
966185580085293057,2018-02-21 05:39:27,RT @Casandrafaith25: #Brekko @GhettoRadio895 @MajimajiKenya @King_Kafu @Elishifa @nicmuhando if ameshindwa kumuacha akae na yeye then bt if…
966185564994187264,2018-02-21 05:39:24,RT @sarahsomba: 😂😂😂 shhhhh mbona mnasema ukweli @MajimajiKenya we know how to quench the thirst @GhettoRadio895 @King_Kafu #Brekko
966185131412254720,2018-02-21 05:37:40,Man United are ready to offer Real Madrid competition for Inter Milan striker Mauro Icardi 🗞️#Brekko https://t.co/HRGYqaA202
966183195082481664,2018-02-21 05:29:59,RT @jose_stepper: @GhettoRadio895 @MajimajiKenya @King_Kafu Maji the woman is ooooooooold huyo chali amtoke ka anaeza abort mtoi wake kazi…
966182811647578112,2018-02-21 05:28:27,A Man been living with his wife who is 5 years older than him &amp; has children from previous relationship. The 2 are… https://t.co/3u6C4YugfM
966180998105976833,2018-02-21 05:21:15,RT @SuewaKuria: @GhettoRadio895 @MajimajiKenya @King_Kafu To leave her immediately she is wasting him physically n mentally..aborting is a…
966180729221734402,2018-02-21 05:20:11,"#Brekko #TrafficAlert  #CaltexBebaBeba 
Crazy traffic on ngong rd at the junction mall @Ma3Route @KenyanTraffic https://t.co/ic9x1IWEvu"
966180290812174337,2018-02-21 05:18:26,Thug shot dead after raiding Karen home #Brekko https://t.co/XDFrbMcQL1 https://t.co/mCFVcpaFXo
