id,created_at,text,label
966920090473062400,2018-02-23 06:18:08,"Allan Kamau (@allan1920), previously head of Portland Communication’s Nairobi office, has been appointed managing d… https://t.co/QbxbnXgWDN"
966918095905304576,2018-02-23 06:10:13,World's 2nd largest PR Firm @WeberShandwick Opens Nairobi Office targeting multinationals https://t.co/FosYwrt5lZ https://t.co/gknC2aXJVE
966743379118886913,2018-02-22 18:35:57,Kenya Airports Authority (KAA) has invited companies to tender for the construction of JKIA’s second runway… https://t.co/uIVctCrgNU
966704086996439041,2018-02-22 15:59:49,"RT @LSEplc: .@LSEplc delighted to welcome Kenyan Cabinet Secretary to the Treasury, Henry Rotich, to open London trading this morning to ce…"
966679559750995969,2018-02-22 14:22:21,"Yields of the 10-year Eurobonds issued by three African Govt's this year

1. Kenya (7.25%)
2. Egypt (6.59%)
3. Nig… https://t.co/GDT4dLtv1U"
966674943311273984,2018-02-22 14:04:01,RT @ManotiWycliffe: Kenya Raises Sh 200 Billion in Eurobond Sale that was oversubscribed by 700% https://t.co/4b24pvkMGu via @kenyanwalstre…
966674391642857472,2018-02-22 14:01:49,You can now Purchase Apps from Google Play Store & pay using M-Pesa https://t.co/nwbkA3Y9CC https://t.co/EnHWXhCpYh
966635646185017345,2018-02-22 11:27:51,13 Red flags that prove Nurucoin is a SCAM https://t.co/vYQy2PisNd https://t.co/ZVaxu0bReV
966633474261217280,2018-02-22 11:19:14,"Airtel Africa made a profit of $48 million from July to September, resulting in a 5.3 percent growth year on year t… https://t.co/1A1hZvHtyl"
966626004524519424,2018-02-22 10:49:33,Kenya Eurobond Delegation at the London Stock Exchange https://t.co/5QJHDWfHeV
966625329526771712,2018-02-22 10:46:52,KAA says the second runway will elevate JKIA to world-class standards and enable it to cater for new generation air… https://t.co/wI3IGV4DKJ
966624462673195008,2018-02-22 10:43:25,Kenya Airports Authority (KAA) has invited companies to tender for the construction of JKIA’s second runway… https://t.co/NQoCwK0Vv9
966621512991207425,2018-02-22 10:31:42,"""The fact that we got $14 Billion in investor appetite reflected the continued support the country has. We now have… https://t.co/CjRikTEPrj"
966617762486542336,2018-02-22 10:16:48,"RT @mmnjug: The 10 year bond will yield a coupon of 7.25% while the 30 year will yield a 8.25%. @Citi, @jpmorgan, @StandardBankZA and @Stan…"
