id,created_at,text,label
977153103844773888,2018-03-23 12:00:29,RT @AUC_MoussaFaki: We share the joy of the families reunited with 105 of the 110 girls #DapchiGirls who returned home and reaffirm our sup…
976938827410485249,2018-03-22 21:49:01,Communiqué on #Rwanda's Contribution to the #g5sahel Joint Force https://t.co/RyiYWpwPEz @g5sahel https://t.co/XRoOKyrbpF
976930524945178624,2018-03-22 21:16:02,"RT @AUC_MoussaFaki: Incredibly proud of our Union as 44 out of 55 member states signed the #AfCFTA, 43 signed the Kigali Declaration and 27…"
976930502077755393,2018-03-22 21:15:56,RT @AUC_MoussaFaki: I wish to thank Pres @PaulKagame for #Rwanda's generous 1million US dollar contribution in support of the #G5Sahel join…
976709621565083648,2018-03-22 06:38:14,List of African Countries that signed the Establishment of the  African Continental Free Trade Area #AfCFTA at the… https://t.co/DGeXXwJG5y
976502297399357440,2018-03-21 16:54:24,Follow the Final Press Conference of the 10th Extraordinary Summit on the African Continental Free Trade Area… https://t.co/xQ2s6OVZVy
976475617385435136,2018-03-21 15:08:23,Statements by the Chairpersons of the Regional Economic Communities #RECs followed by Statements by Heads of State… https://t.co/8VQGwkuix1
976461113742319616,2018-03-21 14:10:45,"#AfCFTA @_AfricanUnion Member States Signing Outcomes: 44 signed #AfCFTA, 27 signed Free Movement of Persons, 43 si… https://t.co/D1FscT9dDf"
976443484742848513,2018-03-21 13:00:42,"RT @AUC_MoussaFaki: Les intentions de signatures par les États membres vont au delà de nos attentes et nous en sommes plus que fiers, plus…"
976443434461466629,2018-03-21 13:00:30,RT @AUC_MoussaFaki: Signing intentions by Member States go way  beyond our expectations. Extremely proud that  more than 40 are now expecte…
976443336264503296,2018-03-21 13:00:07,"RT @AUC_MoussaFaki: Au Président @PaulKagame, qui dirige notre Union avec dynamisme et dévouement, a son Gouvernement et au peuple rwandais…"
976443279582662656,2018-03-21 12:59:53,RT @AUC_MoussaFaki: J’exhorte les États membres á signer cet instrument. Il importe que les Africains cessent d'être des étrangers sur leur…
976425076022226945,2018-03-21 11:47:33,"Allocution du Président de la Commission de l'Union africaine, Moussa Faki Mahamat @AUC_MoussaFaki à la 10ème Sessi… https://t.co/YBC91gf3an"
