id,created_at,text,label
977188125293326336,2018-03-23 14:19:39,"RT @edithbrou: ""Le secret de la richesse des nations est clair : les nations riches transforment tout ce qu'elles produisent - que ce soit…"
976893622451916800,2018-03-22 18:49:24,A #tbt to celebrate #WorldWaterDay! Watch how water contributes to a better life all around #Africa and find out ho… https://t.co/DLQ92yV8Bw
976889776413560833,2018-03-22 18:34:07,"It's #WorldWaterDay💧At the end of 2017, the Bank had 77 ongoing water supply and sanitation projects, with over USD… https://t.co/Nhip5vUlhS"
976879913637761024,2018-03-22 17:54:55,"#WorldWaterDay interview: Osward Mulenga Chanda raises the issue of access to financing for water, one of the aspec… https://t.co/qA32MiL3Pm"
976858808910794754,2018-03-22 16:31:03,"@adetulaolaoluwa @evaluationafdb @afdb We're still receiving submissions, and you should receive confirmation of su… https://t.co/cPEvgmxGuS"
976802060401246209,2018-03-22 12:45:33,Our colleagues at @evaluationafdb would like to hear your feedback! 👇🏾 https://t.co/SbP0Cz0sul
976564191925501955,2018-03-21 21:00:21,On #IntlForestDay here are some facts about timber exports: the main timber-exporting African countries are in the… https://t.co/jyzUCrhMRj
976552810740375552,2018-03-21 20:15:08,"For #IntlForestDay our African Natural Resources Centre assessed forestry law enforcement, #governance and trade in… https://t.co/k4F2A0X6GR"
976538962188783616,2018-03-21 19:20:06,#DidYouKnow: There are opportunities to integrate export & import markets within #Africa by promoting trade of timb… https://t.co/F41qGc8n3g
976518949859971072,2018-03-21 18:00:35,#IntlForestDay: the potential to contribute to the green economy & increase revenues through foresty sector depends… https://t.co/jc2rwNp1H9
976499209888260098,2018-03-21 16:42:08,RT @richard_uku: The African Natural Resources Centre of the @AfDB_Group today launched two forestry reports on #internationaldayofforests…
976497736433504256,2018-03-21 16:36:17,#IntlForestDay: #infrastructure projects funded by the Bank include socio-economic components to increase impact on… https://t.co/5YloWgLv6z
976465725425582085,2018-03-21 14:29:05,#Blog: Climate finance can unleash the potential of the private sector to fight deforestation and forest degradatio… https://t.co/3KTwVfzPUM
976452246975238144,2018-03-21 13:35:31,"Covering about 21-23% of Africa's land mass, forests play a huge role in driving socio-economic transformation. On… https://t.co/2LS094nI0U"
976437936240685057,2018-03-21 12:38:39,RT @richard_uku: Today is #Internationaldayofforests2018 Let's appreciate the greenery we enjoy and the endowment of our forests. They're a…
