id,created_at,text,label
966883083139006464,2018-02-23 03:51:05,"Nigeria to sell assets seized in anti-graft probes to boost treasury, president says https://t.co/9LqhXHxZAx https://t.co/XkrOyTWnCZ"
966810975327338496,2018-02-22 23:04:33,"W. Africa Crude-Angolan exports to slip, spot trading slow https://t.co/PEpNP7z6Xf https://t.co/L3PxKHpiZU"
966742017521758208,2018-02-22 18:30:32,Pope backs down after defending Nigerian bishop rejected by locals https://t.co/VvxEVwWfw0 https://t.co/49W5vrscEv
966707805964066816,2018-02-22 16:14:36,UPDATE 1-January compliance with oil reduction pact 133 pct -OPEC's Barkindo https://t.co/oNOzpmyDBz https://t.co/1CO6l0DILk
966692711129604096,2018-02-22 15:14:37,RT @AlertNet: Death toll from listeria outbreak in South Africa more than doubles to 172 https://t.co/qcC7sNy924 https://t.co/d35czEwvhJ
966692583534678016,2018-02-22 15:14:06,Zambia's finmin says to continue engaging IMF on debt management https://t.co/ovP81AZaM5
966692484217737216,2018-02-22 15:13:43,#SouthAfrica budget casts hopeful light on Moody's review https://t.co/DGcMPgJCSJ
966681866312003584,2018-02-22 14:31:31,Death toll from listeria outbreak in South Africa more than doubles to 172 https://t.co/q0l55KyyGQ
966674565626769408,2018-02-22 14:02:31,Death toll from #Mozambique summer rains reaches 50 https://t.co/RDK9LR8VR2
966673278814310400,2018-02-22 13:57:24,RT @AlertNet: Therapy dogs heal traumatised survivors of brutal #Uganda|n war https://t.co/yrKsTyEWPC https://t.co/w10ulNMwSz
966666949102133249,2018-02-22 13:32:15,"#Ethiopia releases 1,500 prisoners in eastern Somali region -statement https://t.co/fOzOZkkkzw"
966650667774464001,2018-02-22 12:27:33,Ratings agencies applaud South Africa's budget: Treasury https://t.co/1UfBJC1YuE
966597583136264193,2018-02-22 08:56:36,South Africa's had no option but to increase VAT rate -  Gigaba https://t.co/dKSLCCw58Q
966589703733596160,2018-02-22 08:25:18,Two French soldiers killed in Mali attack: Elysee https://t.co/45kF3Ky0PM
966589624004038656,2018-02-22 08:24:59,South Africa court finds finance minister violated constitution https://t.co/I1nIhKZqSw
966589547328036864,2018-02-22 08:24:41,#Switzerland imposes sanctions on allies of #Congo's Kabila https://t.co/jHXrl5XPaZ
966520608296124417,2018-02-22 03:50:44,Nigeria to announce refinery investors in coming month -oil minister https://t.co/d84oBVZGB3 https://t.co/SpS9v84w8e
966448962034020352,2018-02-21 23:06:02,African Markets - Factors to watch on Feb. 19 https://t.co/IspO9W7D9K https://t.co/vwEfGJc4Jb
966379699021623297,2018-02-21 18:30:49,DIARY-Emerging Markets Economic Events to March 29 https://t.co/4l1iwEudo2 https://t.co/6znkUBAYYg
966345545148022785,2018-02-21 16:15:06,Nigeria releases 475 Boko Haram suspects for rehabilitation https://t.co/EueVLmSdD7 https://t.co/VuYkyz7ELA
966307075168063488,2018-02-21 13:42:14,"Behind walls of his mansion, #Zimbabwe's Mugabe turns 94 https://t.co/hYUPFjgqe6"
966296423158505472,2018-02-21 12:59:54,"More than 90 Nigerian schoolgirls missing after Boko Haram attack: sources #Nigeria 
 https://t.co/AFFYKN0MIf"
966296300990976001,2018-02-21 12:59:25,South Africa to raise VAT for first time in 25 years to plug budget hole https://t.co/I3Mpp6y5Ju
966276752912932864,2018-02-21 11:41:45,Nigerian state oil firm spent $5.8 bln on fuel imports since late 2017 https://t.co/IV8qhyaQHq
966273989466345479,2018-02-21 11:30:46,Congo's Kabila replaces interior minister amid declining security https://t.co/1WXQyjrQKt
966251159047598081,2018-02-21 10:00:03,South Africa's parliament to launch inquiry into mines minister Zwane https://t.co/OdISopNmjG
966245309151096832,2018-02-21 09:36:48,U.S. sanctions Burkina Faso-based group over terrorism threat https://t.co/MDc4A38LAc
966244743083634688,2018-02-21 09:34:33,#Congo refugees in #Rwanda say soldiers shoot and wound at least two during food protest https://t.co/vYk0QcRXQQ
966243683791179777,2018-02-21 09:30:20,Gunmen kill five police in attack on South African police station https://t.co/5pOFF6r5GR
966215578385092608,2018-02-21 07:38:39,South Africa's Ramaphosa to screen officials' lifestyles as he picks government https://t.co/dsdQwITw5z
966215503189602304,2018-02-21 07:38:22,"Clinging to tree tops, Zimbabweans bid farewell to Tsvangirai https://t.co/jsj6skcOVh"
966215452019122176,2018-02-21 07:38:09,South African rights group challenges Zuma rule on influence-peddling inquiry https://t.co/2xgbRHyjd3
966158171893989376,2018-02-21 03:50:33,Olympics-Quotes from the Pyeongchang Winter Games on day nine https://t.co/j79uP76gOq https://t.co/D6uh4tZvUO
966086326729637890,2018-02-20 23:05:03,THREE SUICIDE BOMBERS KILLED 18 PEOPLE AND INJURED 22 OTHERS IN NORTHEAST NIGERIAN CITY OF MAIDUGURI LATE ON FRIDAY… https://t.co/e00BDVcwOe
966049585654202368,2018-02-20 20:39:04,Nigerian cinema fans celebrate 'Black Panther' release https://t.co/lTI5vfk7gH https://t.co/GRkfcZ86El
965983023014453250,2018-02-20 16:14:34,"Al Qaeda operative gets life sentence for killing soldiers, bomb plot https://t.co/978PqHDYGd https://t.co/tHHbdemDVL"
965970666418819073,2018-02-20 15:25:28,#SouthAfrica's Ramaphosa to screen officials' lifestyles as he picks government #SONAReply https://t.co/Noz8yO0kiR
965920967380951040,2018-02-20 12:07:59,"RT @AlertNet: More newborns dying in West and Central Africa as world ""fails poorest babies"" https://t.co/wP0t6uqfAM @UNICEF https://t.co/x…"
965920819758141445,2018-02-20 12:07:24,RT @AlertNet: Award-winning UK film on witch-hunts in Zambia hoped to curb attacks on women https://t.co/Wzuw0Ylpv3 #BAFTA https://t.co/mJn…
965911468880355328,2018-02-20 11:30:14,"South Africa's drought-stricken Cape Town pushes back ""Day Zero"" to July 9 https://t.co/ZaVVlBCfSA"
965910444849401856,2018-02-20 11:26:10,#IMF stopped #Kenya's access to $1.5 bln standby credit after review delay https://t.co/Z5nTipdMMI
965888709404094464,2018-02-20 09:59:48,South African minister orders Transnet to report irregularities over locomotive contract https://t.co/hZ7J4lNIHU
965888630123388930,2018-02-20 09:59:29,South African deputy finance minister says budget will be presented by Gigaba https://t.co/7SIoOcGXGW
965888517263020033,2018-02-20 09:59:02,Kenya prevents two opposition activists from travelling abroad https://t.co/Srlo6RYj0R
965864650918318080,2018-02-20 08:24:12,#Kenya prevents two opposition activists from travelling abroad https://t.co/Srlo6RYj0R
965864592663568387,2018-02-20 08:23:58,#Nigeria convicts 205 Boko Haram suspects in mass trials https://t.co/EeNIMFvcrK
965864534597566465,2018-02-20 08:23:44,Thousands in Zimbabwe bid farewell to 'People's General' Tsvangirai https://t.co/yE6ziMSfzj
965854568461619200,2018-02-20 07:44:08,"South African budget to set out ""tough"" measures to repair post-Zuma economy https://t.co/1MTY6LxX5W"
965854428690632704,2018-02-20 07:43:35,Pope backs down after defending Nigerian bishop rejected by locals #Nigeria https://t.co/AXzVrTS8Cg
965854360310829056,2018-02-20 07:43:18,Investors watching closely as #SouthAfrica's Ramaphosa considers cabinet line-up https://t.co/dsdQwITw5z
965795917763719168,2018-02-20 03:51:05,At least 18 killed in clash in northwest Nigeria-police https://t.co/FCt9KbR0FP https://t.co/X41Ie8CahO
965723825848565760,2018-02-19 23:04:37,Italy - Factors to watch on Feb. 16 https://t.co/vEzmNPigZd https://t.co/n4RIsDhLZa
965654861097267201,2018-02-19 18:30:34,DIARY-Emerging Markets Economic Events to March 29 https://t.co/W4RDHopbSu https://t.co/OY8UY6BP6K
965620758717153280,2018-02-19 16:15:03,Nigerian court sets Malabu oilfield corruption case hearing for June 18 https://t.co/mu9awICuWS https://t.co/tl5qL2GKSC
965575116011835392,2018-02-19 13:13:41,At least 17 killed in #Mozambique capital as pile of garbage collapses https://t.co/LZphas9Gl6
965561073481998337,2018-02-19 12:17:53,New South African leadership credit positive for gold miners: Moody's https://t.co/xsqnRz2b4q
965560170309996544,2018-02-19 12:14:18,"#Malawi #cholera cases pass 500, eight people dead https://t.co/LE7rOukRhY"
965560091792543744,2018-02-19 12:13:59,"South African budget to set out ""tough"" measures to repair post-Zuma economy https://t.co/1MTY6LxX5W"
965525446128488448,2018-02-19 09:56:19,#Egypt says 3 soldiers killed in campaign against militants https://t.co/XgIC3SZUNI
965525365291708416,2018-02-19 09:56:00,"#Malawi cholera cases pass 500, eight people dead https://t.co/Cf6pfVaXU8"
965518201307189248,2018-02-19 09:27:32,#Ethiopia says state of emergency will last six months https://t.co/IG0r0NZEO7
965518084663664640,2018-02-19 09:27:04,"#Botswana hangs man convicted of murdering girlfriend, child https://t.co/syAo17mMyf"
965493356351586304,2018-02-19 07:48:48,#Gambia announces moratorium on death penalty https://t.co/R7DmPLXWXT
965492752044773377,2018-02-19 07:46:24,"#Ethiopia bans protests, publications that incite violence during emergency rule https://t.co/OvQSh7ugP5"
965433401992818688,2018-02-19 03:50:34,"W. Africa Crude-Shell wins IOC, other trading subdued https://t.co/nmXWgWSg38 https://t.co/rHeFnUomcI"
965361422342373376,2018-02-18 23:04:33,"Nigeria ""not ruffled"" by oil price drop, OPEC must focus on costs - Kachikwu https://t.co/q8qCqS6O0S https://t.co/hnJLshCE7w"
965292607176957952,2018-02-18 18:31:06,African Markets - Factors to watch on Feb. 15 https://t.co/tbE4Zygspz https://t.co/1DwoB6AAjn
965258378913005568,2018-02-18 16:15:05,DIARY-Emerging Markets Economic Events to March 29 https://t.co/LGRlGf0vkI https://t.co/keyE69StAX
965196853137551362,2018-02-18 12:10:36,#Egypt aims to sell Eurobonds worth $3-$4 bln in FY18/19 - deputy finance minister to Al Arabiya https://t.co/iKtrG9MFES
