id,created_at,text
966179484150980608,2018-02-21 05:15:14,Rebel's fighters become movie stars as Ugandan cinema booms https://t.co/VnBpWBqWrB #JosephKony
966172552086347776,2018-02-21 04:47:41,Rand’s ‘Ramaphosa rally’ in doubt  amid mixed technical signs https://t.co/kcPWId9ccK #SouthAfrica @Citi @jpmorgan
966165483534913538,2018-02-21 04:19:36,Rwanda to issue mining licenses to attract $2 billion of investment in 2018 https://t.co/WTGo3W3tp0
965986179349929987,2018-02-20 16:27:06,"Guptas' Optimum Coal at risk of suspension, South Africa says https://t.co/NxW4NhxLxX"
965977167933865984,2018-02-20 15:51:18,Robert Mugabe's biggest foe laid to rest in his home village https://t.co/gZ9CmFzfE4
965968600229187585,2018-02-20 15:17:15,"Guptas' Optimum Coal at Risk of Suspension, South Africa Says
https://t.co/U7qwg5rxkY"
965968178160553986,2018-02-20 15:15:35,"Robert Mugabe's Biggest Foe Laid to Rest in His Home Village
https://t.co/mZYRb6s6OM"
965963773004664832,2018-02-20 14:58:04,"Dividends, M&amp;A and Congo: What to Watch Before Glencore Results
https://t.co/tNIBeu2A87"
965963527986073600,2018-02-20 14:57:06,"Cell C Plans to Double Spending in Wake of Blue Label Deal 
https://t.co/tLgrqCriOz"
965963281360916481,2018-02-20 14:56:07,"Och-Ziff’s Plea Deal May Be Upended With Restitution Claim
https://t.co/AioZQ72tNX"
965962394269863936,2018-02-20 14:52:36,Is the party over for the rand? https://t.co/nAoF295koB https://t.co/gRFB8BY4Y9
965949290316255232,2018-02-20 14:00:31,Mines Linked to Child Labor Are Thriving in Rush for Car Batteries https://t.co/VztEkNjo8u #DRC
965896865219784704,2018-02-20 10:32:12,Zuma's political victims to return to South Africa cabinet https://t.co/eMuOEiBSDK
965895625173798912,2018-02-20 10:27:17,Uganda holds its first coffee auction in bid to promote quality https://t.co/j3L0Jn64Mw
965863062820532224,2018-02-20 08:17:53,AngloGold to revive Ghana mine that battled illegal miners https://t.co/yawJKxgjmG
965849736782770177,2018-02-20 07:24:56,There's a dark side to the electric-car boom. Some mines that produce battery ingredients are linked to child labor https://t.co/5FC1bAVaMn
965834928926724096,2018-02-20 06:26:06,Kenya lost IMF facility last year; someone tell the central bank https://t.co/ysvNnXE3CQ
965834688442126336,2018-02-20 06:25:08,Kenya authorities confiscate two opposition officials' passports https://t.co/3AkVqL4kHg
965834583777468416,2018-02-20 06:24:43,"#Kenya Lost IMF Facility Last Year. Someone Tell the Central Bank
https://t.co/2mvpkxQbQd"
965834514785275904,2018-02-20 06:24:27,"Ethiopia needs 'fresh forces' to deal with upheaval, party says https://t.co/12NYTnFX0f"
965834265350074368,2018-02-20 06:23:27,Mines Linked to Child Labor Are Thriving in Rush for Car Batteries #Congo #DRC https://t.co/ARbtBJON2M
965833980640661504,2018-02-20 06:22:19,Steinhoff ex-partner wins case against scandal-hit retailer https://t.co/v4mJ63VbAn
965831708581990401,2018-02-20 06:13:18,"#Kenya Authorities Confiscate Two Opposition Officials' Passports
https://t.co/UQpks1Pcde"
965831273494253568,2018-02-20 06:11:34,"Mines linked to child labor profit from battery boom
https://t.co/qxAPzPv3DH"
965819900701929472,2018-02-20 05:26:23,#Gupta Brother Says Dairy Farm Money Didn't Go Into His Accounts https://t.co/pwzMIykAyA
965605713383968769,2018-02-19 15:15:16,"South Africa Budget, Brazil Reforms to Be Emerging Markets Focus
https://t.co/m715ZDb9RD"
965605600238407681,2018-02-19 15:14:49,"Signs of Thaw in South Africa Mine Fight as Ramaphosa Starts
https://t.co/UCpK4cVsQi"
965605333874954241,2018-02-19 15:13:46,"Ethiopia Needs ‘Fresh Forces' to Deal With Upheaval, Party Says
https://t.co/Vm1H9Ilyg0"
965605169546317825,2018-02-19 15:13:07,"IMF Deadlock Makes Zambia’s Bonds the Worst in Emerging Markets
https://t.co/gSpzVwTcWe"
965604208027189249,2018-02-19 15:09:17,"South African Fund Manager Puts Up Bounty in Hunt for the Guptas
https://t.co/zs2W5fBzW9"
965564935857213440,2018-02-19 12:33:14,"Togo opposition, government begin talks to resolve crisis https://t.co/MkqoFMF2Vh"
965561225433239552,2018-02-19 12:18:30,It’s been a bad start to the year for Zambian bonds https://t.co/XCEZGJSfJx
965559264503836672,2018-02-19 12:10:42,"Zimbabwe plans gold, tobacco diaspora bonds as bank rules change https://t.co/oEZy0lBmH4"
965554855157870592,2018-02-19 11:53:11,South Africa port and rail group Transnet s out to conquer the continent https://t.co/EN7WxPnNgk
965500390585270272,2018-02-19 08:16:45,Capitec CEO says business 'back to normal’ after Viceroy target https://t.co/2la7bVYbGx
965477986253320193,2018-02-19 06:47:44,Amplats revives dividend after six-year pause as debt drops https://t.co/eGKbI2XM4O
965472921262141440,2018-02-19 06:27:36,Zuma budget hole leaves South Africa with tough tax choices  https://t.co/zyOItXcH4i
964565897552781312,2018-02-16 18:23:25,"South Africa's Ramaphosa Pledges Growth, Jobs, Graft Crackdown
https://t.co/lLnWgqQ0jn"
964560983963422720,2018-02-16 18:03:53,"Jihadists Close Mali Schools as Revolt Against State Flares
https://t.co/3R10xEHYr2"
964560199083286528,2018-02-16 18:00:46,"Ethiopia Faces Watershed Moment After Prime Minister Resigns
https://t.co/cl5vBAqvQv"
964518913018159110,2018-02-16 15:16:43,The World Food Programme is testing digital wallets built on Ethereum https://t.co/f19vx3ygAA (via @crypto) https://t.co/eU3IiROPop
964457814142980102,2018-02-16 11:13:56,South Africa court finds Public Protector was biased in Absa report https://t.co/h65kCzIXKO
964434240669544448,2018-02-16 09:40:15,Africa's richest man said to revive Dangote Cement IPO https://t.co/0NXAV0yqgX
964391931693318144,2018-02-16 06:52:08,Ethiopian PM Hailemariam has ruled Horn of Africa nation since 2012; resignation follows more than two years of spo… https://t.co/yiMvCA4w6O
964387888149413888,2018-02-16 06:36:04,"South Africa officials need 'lifestyle audits,' to detect corruption, Treasury's Momoniat says https://t.co/VEsupBDTHs"
964386861828390920,2018-02-16 06:31:59,Nigeria buys spot gasoline cargoes; relies on imports for most of its refined fuel needs https://t.co/eZ7Vl4t5Rg
964386253792620547,2018-02-16 06:29:34,Finance ministry says order book in excess of $11.5 billion for Nigeria bonds https://t.co/HLuUTOs2wj
964384728500482050,2018-02-16 06:23:31,Ivory Coast to weigh five lenders for eurobond sale https://t.co/hhcOEHZtZf
964380518568493057,2018-02-16 06:06:47,"South Africa’s Budget to Be Presented on Feb. 21, Treasury’s Momoniat Says
https://t.co/gWL01teW1R"
964380135347568640,2018-02-16 06:05:16,"Nedbank CEO Says Ramaphosa Facing 'Enormous Hurdles' - VIdeo
https://t.co/3XkOIyGbci"
964379725282996224,2018-02-16 06:03:38,"Zuma's Resignation Marks South Africa's Moment
https://t.co/yWe05Jq4H2"
964379333312765953,2018-02-16 06:02:05,"Jihadists Close Mali Schools as Revolt Against State Intensifies
https://t.co/M4JIuBl4yE"
964379281391431680,2018-02-16 06:01:52,Pitting the lira against the rand is a vogue trade that’s rarely paid out https://t.co/HkTQVA1Zoq
964377729884815360,2018-02-16 05:55:42,South Africa’s bonds are getting more love than Mexico’s https://t.co/wKNFGoGKwE
964377201578688512,2018-02-16 05:53:36,Death of Tsvangirai threatens unity of Zimbabwe’s opposition https://t.co/MuQdI2PSUO
964184645721042944,2018-02-15 17:08:27,"Mandela's favored heir takes power in South Africa
https://t.co/VI4KMu75p4"
964181296779055106,2018-02-15 16:55:09,Short sellers get caught out in South Africa's swift power transfer https://t.co/5DEc44TQ3v
964176118432632832,2018-02-15 16:34:34,South African Police Unit Seeks `Fugitive' Gupta Brother Ajay https://t.co/lCbZyz7One
964151080224481283,2018-02-15 14:55:05,People linked to the politically connected Gupta family were granted bail by a South African court https://t.co/XMPEUuyTy8
964148135823118336,2018-02-15 14:43:23,These are the likely losers in South Africa’s imminent cabinet shake-up https://t.co/OnkXlwnhrn
964141224729956352,2018-02-15 14:15:55,People linked to the politically connected Gupta family were granted bail by a South African court https://t.co/zbup3hmUHJ
964141214638444545,2018-02-15 14:15:53,"Barrick, the gold miner that once towered over rivals, continues to shrink https://t.co/ZOKZzIrVM3"
964141200541446145,2018-02-15 14:15:49,Cyril Ramaphosa Is Elected President of South Africa https://t.co/rrhhIcYBlR
964115613709893633,2018-02-15 12:34:09,"An Equity Guide to Ramaphosa: Winners and Losers in South Africa
https://t.co/dQLZRwtvek"
964114852108267520,2018-02-15 12:31:07,"South African Budget Must Deliver Reforms, Says Goldman's Coleman https://t.co/D9hQsG9txg"
964114779492188160,2018-02-15 12:30:50,Johannesburg Stock Exchange CEO Sees 'Hard Decisions' for South Africa https://t.co/6Nx9mhYZda
964114735540133888,2018-02-15 12:30:39,The inside story of how Cyril Ramaphosa toppled Jacob Zuma and won South Africa's presidency https://t.co/P3JYXlxEYL
964071051796910081,2018-02-15 09:37:04,Foreign coffee buyers drive Kenyan prices to three-year high https://t.co/MymyYyOi31
964023327454056448,2018-02-15 06:27:26,Kenya plans royalty for geothermal producers in energy bill https://t.co/uTHHvcu0Un
964010658240126976,2018-02-15 05:37:06,African coffee output may almost double in five years https://t.co/FvU9zXM9d0
964010399887740930,2018-02-15 05:36:04,Nigeria's oil producers are itching to pump more https://t.co/GQDztzZGzi
964009123464515584,2018-02-15 05:31:00,Wall Street cheers as Zuma's resignation marks new era for rand https://t.co/aoEweKwYx4
964008944569147395,2018-02-15 05:30:17,The biggest headaches for South Africa's incoming president https://t.co/cC2JrHP86z
964006242103496704,2018-02-15 05:19:33,Zuma quits as South African president under cloud of scandal https://t.co/wqJ9KYFjLL
963796370036543489,2018-02-14 15:25:35,Zuma remains defiant as South Africa's ANC moves to oust him https://t.co/Hyd8SLcmLn
963773583813218304,2018-02-14 13:55:03,Nigeria rate-cut hope dims as fuel dearth keeps inflation sticky https://t.co/FR19tUHtFx
963768523842641920,2018-02-14 13:34:56,Ghana inflation at five-year low opens room to resume rate cuts https://t.co/YwJfIEsAQx
963725294472482816,2018-02-14 10:43:10,JUST IN: South Africa’s ruling African National Congress will proceed with a no-confidence motion against President… https://t.co/BPFsxVyfuV
963704242551828482,2018-02-14 09:19:30,"It’s Zuma’s move to in ANC power battle as police raid the home of his allies
https://t.co/SA6ouubc3u"
963668736380227585,2018-02-14 06:58:25,It’s Zuma’s move to make in battle for power in South Africa https://t.co/Ki1Dwig72V
963558875675942912,2018-02-13 23:41:52,"Appetite for sushi, hummus boosts Nigerian sesame seed exports https://t.co/ptLDhvq6qd"
963438924923330560,2018-02-13 15:45:14,Kenyan attorney general Muigai quits after legal missteps https://t.co/FSCcsTgQm2
963435078599741441,2018-02-13 15:29:57,Zuma going but not gone leaves traders divided on rand's future https://t.co/TqWKNa9vwe
963434963159977984,2018-02-13 15:29:29,ANC abandons Zuma as Ramaphosa poised to lead South Africa https://t.co/W6DustdmDo
