id,created_at,text,label
966921091355521026,2018-02-23 06:22:07,Imagine official water channels from GOK agencies has been diverted by water cartels to sell to us and now we have… https://t.co/OjqaMh315l
966921086641217536,2018-02-23 06:22:06,"If you haven't noticed, lifestyle diseases have increased 10000 fold because we don't check for the quality of what… https://t.co/OAb6u1C2Dt"
966921080404258816,2018-02-23 06:22:04,We don't know about the quality of the water we drinking.  Those charged with the duty of trust to ensure the water… https://t.co/zbEoTIs6NB
966919880082579462,2018-02-23 06:17:18,"I was there.  As a key water tower, it's been completely been destroyed. https://t.co/aq21otaOyk"
966919548719874048,2018-02-23 06:15:59,"Dear entrepreneur,
E017 was purely an examination period without the needed lessons. The lessons are here. It's onl… https://t.co/T8ZY9rNuSH"
966919358701191173,2018-02-23 06:15:14,RT @jumaf3: The @Coopbankenya has opened a new branch at Kilimani as a answer to a call of numerous customers who have been seeking for the…
966919273032556545,2018-02-23 06:14:53,"Dear Kenyans, are you sure of the quality of water you are drinking?"
966918878180786176,2018-02-23 06:13:19,"A big housing project, bigger than Nairobi CBD is underway in the larger Kiambu area and it's diverting all the wat… https://t.co/HG4ZK1LE5A"
966918841744830465,2018-02-23 06:13:11,"Imagine Kericho has run out of water. It's in the heart of one of the KEY water towers, the Mau Forest. But ohh wai… https://t.co/xGvGkjzDUT"
966875398624694272,2018-02-23 03:20:33,"RT @iWateba: M-Pesa Fraudsters have found a new way to defraud folks! Almost got finessed this fine morning! 

So this lady calls to tell m…"
966875388554170369,2018-02-23 03:20:30,Dear #KOT be warned. https://t.co/63W0pBG6gq
966875067421478912,2018-02-23 03:19:14,RT @iWateba: @QoeySue Me i was apo just being a good person and not thinking.
966875052527509504,2018-02-23 03:19:10,"RT @iWateba: Alafu immediately the money went through, as i was still doing my math, this mamie called me chap chap and saying "" Mimepata k…"
966875039395209217,2018-02-23 03:19:07,"RT @iWateba: So this lady sent chumz to me, then must've used 456 to reverse the transaction, then calls to ask that I send it back citing…"
966875029140049920,2018-02-23 03:19:05,"RT @iWateba: When I get the transaction message, normally i don't bother to open the message as long as i see 'confirmed' bla bla on notifi…"
966875018465546240,2018-02-23 03:19:02,"RT @iWateba: So i'm like, ""Cool. if the claims are legit, lemme check and i'll send it back"". She even tells me i can deduct the fees i'd i…"
966873690179866625,2018-02-23 03:13:46,"@cyro_it We will remember her, just wait."
966873560429006848,2018-02-23 03:13:15,The suffering we are about to face...the issue of water is going to be a national security matter. Lack of food or… https://t.co/3i369QcUVu
966873557576966144,2018-02-23 03:13:14,"Webuye I the last 37 years has never been this dry, hot and dusty. Natural spring water points all over the region… https://t.co/gk3DIbwZHN"
966872198517489664,2018-02-23 03:07:50,"Dear Entrepreneur,  we rise by helping others.  We succeed by sharing with others. We overcome by standing with oth… https://t.co/11grpzNoce"
966871850604269569,2018-02-23 03:06:27,"As we rush for concrete homes and plush gated communities, Kenya is drying up,  an acre a day. The bread and basket… https://t.co/DA9C3999qN"
