id,created_at,text,label
966915642371710977,2018-02-23 06:00:28,"The 'Musiqtailor' brings his A game to your number 1 entertainment show, catch @DjCreepaGlobal tonight from 10pm on… https://t.co/SoL9X9ZFwW"
966915642002620416,2018-02-23 06:00:28,"The number one Femcee @Femi_One will be in the house people, you don't want to miss this one! Only on #10over10 w/… https://t.co/px5oGkFCux"
966904226734485506,2018-02-23 05:15:06,"TSC letting terrorists win, North Eastern leaders claim https://t.co/F731T3ODcC https://t.co/V1a48npaW5"
966902693003329540,2018-02-23 05:09:00,"It's #LEVELUPFRIDAYS where you get your weekly dose of awesomeness, here on  #PowerBreakfast w/ @RoyTeeboy… https://t.co/m6FCUcpvYX"
966897932019511296,2018-02-23 04:50:05,@juacaliGenge a.k.a 'Baba Yao' will be on #10over10 tonight @ 10pm hosted by @WillisRaburu https://t.co/7v6bQ9xbBJ
966897431160832001,2018-02-23 04:48:06,Today we are going to talk about the dos and don'ts when it comes to fashion accessories. In studio we are Joined b… https://t.co/ZJvLtyVJl8
966895814072086528,2018-02-23 04:41:40,Jesse Oduor: You cannot challenge the constitution. To amend a section of the constitution to accommodate same sex… https://t.co/2pSrV2qb71
966893615778643973,2018-02-23 04:32:56,Jesse Oduor:  The law that we have is still against same sex marriages. Kenya is a very religious nation such a thi… https://t.co/6OKiNNtALu
966892931687710720,2018-02-23 04:30:13,NEMA closes Nairobi’s Burma market over plastic bags https://t.co/G02ST0n8Dk https://t.co/dgJuEbBT2j
966891815449239553,2018-02-23 04:25:47,"Jesse Oduor:  It is a sad affair to have these huge debts, there should be public participation when getting these… https://t.co/Kx4nyf3BrM"
966889583785918466,2018-02-23 04:16:55,"Jesse Oduor:  It is a bad practice, this will discourage people from going court to seek justice. #PowerBreakfast https://t.co/06efSRHn5k"
966888825657032706,2018-02-23 04:13:54,@Fredindimuli : Election petitions have become quite costly some of the petitioners who have lost are required to… https://t.co/OUUqK2HtRb
966887465603616777,2018-02-23 04:08:30,"Jesse Oduor:  Tuju being a CS nominee failed chapter 6 of the constitution, LSK should have moved to the high court… https://t.co/83Qtv1I1X3"
966887209176506375,2018-02-23 04:07:29,"@Fredindimuli : There was a letter by Raphael Tuju attacking the Judiciary, what is your view on the issue ?… https://t.co/G2dKmOLQQv"
966885431940857856,2018-02-23 04:00:25,Landlord stabs student tenant over mangoes https://t.co/Bd3c4KKJvF https://t.co/SSkM9hk2CH
966885201312849920,2018-02-23 03:59:30,Jesse Oduor:  I see a scenario where we are going to have an annual general meeting where there will be a motion to… https://t.co/29l9Y19m5A
966883281781207040,2018-02-23 03:51:52,"Jesse Oduor: Some of the issues that played out during the elections were: Age limit, practice matters, medical cov… https://t.co/8zOCi64uAO"
966882189576085504,2018-02-23 03:47:32,Jesse Oduor: One of the reasons as to why there was a low voter turnout during the LSK elections was due to the… https://t.co/0j2DyS7PJ5
966880617886507008,2018-02-23 03:41:17,Joining us in studio is Jesse Oduor an advocate of the High Court of Kenya. @Fredindimuli #PowerBreakfast https://t.co/CjWZGMP0IO
966877827600588801,2018-02-23 03:30:12,Victory for Joho as court dismisses petition https://t.co/LzbRSz7MQg https://t.co/BwRPDw64HC
966870339509616642,2018-02-23 03:00:27,"PSC: Wiper, Jubilee alliance deepens NASA cracks https://t.co/VsoKSvbl4K https://t.co/k6yDAFs3pm"
966862738348826625,2018-02-23 02:30:14,Panic as 6 taxi drivers killed in one year https://t.co/DgCDbcBhOo https://t.co/Neu9wdrANs
966856427653468160,2018-02-23 02:05:10,Mourinho’s cautious Man Utd tactics win few admirers https://t.co/sjy6Ajap59 https://t.co/Xl4FVGmGZF
966840158279622656,2018-02-23 01:00:31,"No fanfare, interest as Mugabe turns 94 https://t.co/WQaegEWXcD https://t.co/7JHrn3NRr6"
966825108559093760,2018-02-23 00:00:43,Ekuru Aukot unveils his shadow cabinet https://t.co/zuZdlntJWc https://t.co/lXr9g9q419
966810000596328451,2018-02-22 23:00:41,Butt seriously: Chain-smoker Sarri given room to light up in Leipzig https://t.co/z9rhc9NaPl https://t.co/SrhrXZdNMN
966796034230931457,2018-02-22 22:05:11,Makueni: Parents spend nights in the cold over birth certificates https://t.co/StVY0ybDV6 https://t.co/VMWDTKx5Yz
966779819072598017,2018-02-22 21:00:45,Ivanka Trump to attend Olympic finale in S. Korea https://t.co/s5owqrGvYA https://t.co/II3mIPyNSO
966767117939900416,2018-02-22 20:10:17,"PSC: Wiper, Jubilee alliance deepens NASA cracks https://t.co/iLjz93muVz https://t.co/OBERLdeZ4j"
966764783381958661,2018-02-22 20:01:00,Magestic Dance Crew will be reppin' on #10over10 w/ some cool dance moves @WillisRaburu https://t.co/mWCJrEWkim
966762071101771776,2018-02-22 19:50:13,Our very own award-winning band @sautisol will be on #10over10 w/ their spanking new track 'Afrikan Star'… https://t.co/QWjIDR1sF0
966757116454342656,2018-02-22 19:30:32,10-year-old girl’s triumph over cancer https://t.co/XabfQrLMfb https://t.co/87OjGntzlo
966756303388532738,2018-02-22 19:27:18,Edward Kisiang’ani: There are a lot of people who think that Martin Wambora cannot be a decent leader by the fact t… https://t.co/81FBBgseKC
966755047613829120,2018-02-22 19:22:19,Steve Ogolla:  If you look at the context in which electoral petitions are being managed very few are succeeding t… https://t.co/2zb2NCKaUX
966753348740435969,2018-02-22 19:15:34,Danstan Omari: The only person allowed and paid the state to interpret the law is a Judge #OpinionCourt https://t.co/CFgaJ5lTYC
966752941389631489,2018-02-22 19:13:57,Danstan Omari: No lawyer failed the simple test of interpreting the law last year during the electioneering period… https://t.co/CUzv9o8Pzu
966752369722748928,2018-02-22 19:11:40,Steve Ogolla:  There are a lot of changes in the legal infrastructure  #OpinionCourt https://t.co/PyUOUa7zMd
966749635451682816,2018-02-22 19:00:49,"The number one Femcee @Femi_One will be in the house people, you don't want to miss this one! Only on #10over10 w/… https://t.co/595pXm0nJN"
966749632683495426,2018-02-22 19:00:48,Panic as 6 taxi drivers killed in one year https://t.co/wt0WeiXMJ2 https://t.co/S7ce6DTBrK
966746954041581571,2018-02-22 18:50:09,"The 'Musiqtailor' brings his A game to your number 1 entertainment show, catch @DjCreepaGlobal this Friday from 10p… https://t.co/YYnV4ysnyt"
966743904946147329,2018-02-22 18:38:02,Kenya Orient to downsize workforce. Exercise will last till 1st April 2018 #OpinionCourt https://t.co/uus5ifqgRB
966743598879342594,2018-02-22 18:36:49,East African leaders meet in Uganda for summit. The 3 -day Summit to focus on infrastructure and healthcare… https://t.co/X2sTST1bkP
966743432201981953,2018-02-22 18:36:10,Taxi App drivers demand emergency button. Drivers also want more pay for night travels   #OpinionCourt https://t.co/1tWeJNCsXN
966742630376837120,2018-02-22 18:32:58,KURA demolishes roadside structures in Kongowea. Structures constructed on road reserves #OpinionCourt https://t.co/B3snTiMotJ
966742018817953794,2018-02-22 18:30:33,Blow to Wambora as court nullifies win https://t.co/Az7UsZogEc https://t.co/CJZ5HXN4G3
966738840290504710,2018-02-22 18:17:55,Red Cross raises alarm over worsening hunger. Society launches appeal for Sh1.04b relief fund #OpinionCourt https://t.co/ApS7xwPXUC
966737949093253121,2018-02-22 18:14:22,Kenya secures Sh203b Eurobond. Bond to finance external debts  #OpinionCourt https://t.co/1ytBz9Mpdf
966737679659528192,2018-02-22 18:13:18,Police sift through suspected thief’s phone records.Kerubo allegedly stole baby at KNH Kawangware doctor issued fa… https://t.co/cOG752GDuk
966736453475688448,2018-02-22 18:08:26,"Jubilee, NASA MPs unite in push for higher allowances. MPs fault plan to slash allowances Legislators want PSC to… https://t.co/FVFoSJCW2T"
966735906530119680,2018-02-22 18:06:15,Duale: We are supposed to be role models you can have your business with other people out there but please do not… https://t.co/70WJ84jooi
966735222850060288,2018-02-22 18:03:32,High Court nullifies Governor Wambora victory. Judge rules poll was marred by irregularities #OpinionCourt https://t.co/QHkI41ZIv2
966731877649444870,2018-02-22 17:50:15,@juacaliGenge a.k.a 'Baba Yao' will be on #10over10 this Friday @ 10pm hosted by @WillisRaburu https://t.co/au8mLlskhb
966728090343936003,2018-02-22 17:35:12,Victory for Joho as court dismisses petition https://t.co/CoB0v5jn4u https://t.co/vggPYMmgH7
966728052125429760,2018-02-22 17:35:03,"Qatar to plant 16,000 trees to spruce up World Cup venues https://t.co/SRlyRZFXsh https://t.co/SWXuW4zqp9"
966727881136181249,2018-02-22 17:34:22,Ex-FKF boss Nyamweya offers ‘success’ tips for new CS Achesa https://t.co/6qJOsXBOrO https://t.co/dxv5M8o4Y7
966727683118915584,2018-02-22 17:33:35,Mercedes chief would take chainsaw to F1’s new halo https://t.co/xhDeXqgSY8 https://t.co/KjSmmy1sg3
966727499257450496,2018-02-22 17:32:51,"KCB, Kabras set for battle amid scramble for playoff spots https://t.co/ddkI8COtFO https://t.co/0Q6pIUdx5U"
966726562136645632,2018-02-22 17:29:07,"Get a definite 10 for your ultimate Friday evening plan always as from 10pm to 12am. This on the only electrifying,… https://t.co/jEWI9ctryx"
966720575614971906,2018-02-22 17:05:20,Ekuru Aukot unveils his shadow cabinet https://t.co/AbiSDHBgom https://t.co/I4bAXg0iK5
966712995681308672,2018-02-22 16:35:13,"Prisons, Pipeline turn to young blood for the magic https://t.co/mW1AfZhUrv https://t.co/WfqNP2tUwt"
966709600270667776,2018-02-22 16:21:43,"Makala yanaangazia tiba ya kutumia mabuu (maggot therapy)
Mabuu hutoa vimeng’enya vinavyotibu vidonda.
Baadhi ya vi… https://t.co/vHdVl6AiSs"
966708417594384384,2018-02-22 16:17:01,Mtuhumiwa wa wizi wa watoto edna Kerubo huenda akawa amehusika katika  visa vingi sawia na hivyo huku uchunguzi una… https://t.co/bFPw4ecz77
966707563449470978,2018-02-22 16:13:38,"Patashika Kongowea.
Kaunti yadai vibanda vimejengwa barabarani, Mombasa #CitizenNipashe https://t.co/XC5CjESiQV"
966706736869584901,2018-02-22 16:10:21,"Wakenya zaidi ya 3.4 M wako kwenye hatari ya kufa.
Shirika la Msalaba Mwekundu kuchangisha Ksh.1.04B.… https://t.co/oKy26TLqho"
966705892954603520,2018-02-22 16:07:00,"NASA na Jubilee wakubaliana kuhusu PSC.
Wabunge wataka PSC iangazie mishahara yao. #CitizenNipashe https://t.co/BTRL66y9Oj"
966705555397070848,2018-02-22 16:05:39,"Mahakama yabatilisha ushindi wa gavana Wambora. 
Gavana Joho ashinda kesi ya uchaguzi.
Wabunge watano washinda kesi… https://t.co/fRnJzQF4yQ"
966705168636174336,2018-02-22 16:04:07,"Uchaguzi wa viongozi wa LSK wafanyika
Kura zaendelea kuhesabiwa katika vituo 36.  #CitizenNipashe w/  Mwanahamisi H… https://t.co/8mT1qlNOXn"
966703179667771392,2018-02-22 15:56:13,Catch Mr Nabiey on #10over10 this Friday w/ @WillisRaburu https://t.co/o3H6yc2zxT
966702289921683462,2018-02-22 15:52:41,We are on a warrior mode on #10over10 as Road Warriors grace your screens this Friday w/ @WillisRaburu https://t.co/4u8lEgb2h6
966698955605204992,2018-02-22 15:39:26,NEMA closes Nairobi’s Burma market over plastic bags https://t.co/hPiT9qvZQk https://t.co/OKUHLPGaBP
966697970417750018,2018-02-22 15:35:31,"LAPFUND Amal, the first fully Sharia compliant product in East and Central Africa. We aim to serve you with integri… https://t.co/iypjh72vw0"
966697895834607617,2018-02-22 15:35:13,Russian curler stripped of #Olympics medal for doping https://t.co/wRTFDJunOi https://t.co/GOZNdROuvo
966690792818597888,2018-02-22 15:06:59,"TSC letting terrorists win, North Eastern leaders claim https://t.co/ov1HstrYaY https://t.co/bzWcYPqycj"
966690365548957697,2018-02-22 15:05:18,Cavs star James opposes playoff changes https://t.co/PCReXUV5ET https://t.co/QGrBZ42R4A
966686504339804160,2018-02-22 14:49:57,Mourinho’s cautious Man Utd tactics win few admirers https://t.co/EPFlLD6NCQ https://t.co/46YbofPRxE
966682784558436354,2018-02-22 14:35:10,"No fanfare, interest as Mugabe turns 94 https://t.co/9PwKoWYI80 https://t.co/FUZ7yecTfh"
966675259716980736,2018-02-22 14:05:16,Release of sheikh accused of Al-Shabaab links opposed https://t.co/piVy2Vuh04 https://t.co/F8rXCpHJT6
966671593274511361,2018-02-22 13:50:42,MCAs stop proceedings to rant about colleague’s “difficult English words” https://t.co/rxMvctF3Q7 via @edailykenya https://t.co/07e7Nn1ijT
966668517352321024,2018-02-22 13:38:29,Our very own award-winning band @sautisol will be on #10over10 w/ their spanking new track 'Afrikan Star'… https://t.co/mAWdIZMoKZ
966667685768630273,2018-02-22 13:35:10,Butt seriously: Chain-smoker Sarri given room to light up in Leipzig https://t.co/aC2hB2Y24r https://t.co/7U7Kbxc4yd
966666446720946177,2018-02-22 13:30:15,Victory for Joho as court dismisses petition https://t.co/CoB0v5jn4u https://t.co/qaax0EH2na
966661811901788160,2018-02-22 13:11:50,"BREAKING: High Court throws out Hassan Omar's petition challenging election of Mombasa Governor Hassan Joho, orders… https://t.co/O6AjUxKhYW"
966660986005606400,2018-02-22 13:08:33,Magestic Dance Crew will be reppin' on #10over10 w/ some cool dance moves @WillisRaburu https://t.co/Ct9X1OrpaS
966660142568796162,2018-02-22 13:05:12,Mourinho admits concern at Herrera injury in Sevilla draw https://t.co/fuVkDJaUSV https://t.co/TR4porZzBg
966659545538871297,2018-02-22 13:02:49,Citizen TV Live https://t.co/NBKmmvYuq2
966657201220747269,2018-02-22 12:53:31,Blow to Wambora as court nullifies win https://t.co/Az7UsZogEc https://t.co/IMzfvejrJT
966656414231027713,2018-02-22 12:50:23,"The number one Femcee @Femi_One will be in the house people, you don't want to miss this one! Only on #10over10 w/… https://t.co/Q6lb016aoW"
966656357939208192,2018-02-22 12:50:09,"The 'Musiqtailor' brings his A game to your number 1 entertainment show, catch @DjCreepaGlobal this Friday from 10p… https://t.co/I5PZbQHdGe"
966652961731547141,2018-02-22 12:36:40,@juacaliGenge a.k.a 'Baba Yao' will be on #10over10 this Friday @ 10pm hosted by @WillisRaburu https://t.co/SltOo219rc
966652576082157568,2018-02-22 12:35:08,Makueni: Parents spend nights in the cold over birth certificates https://t.co/KDHCNdYav6 https://t.co/YYGwNkwcoZ
966651900669161474,2018-02-22 12:32:27,"High Court nullifies election of Embu Governor Martin Wambora, rules irregularities in the race undermined electora… https://t.co/D2kAzwN1zL"
966646439169462272,2018-02-22 12:10:45,"A party can't be allowed to plead mid way an issue not initially stated ~ Justice William Musyoka.

#EmbuPetition https://t.co/K55WMioqsM"
966646059480084482,2018-02-22 12:09:14,A court can't give a remedy for an issue that has not been sought or pleaded ~Justice William Musyoka.… https://t.co/vOAcMCGYa0
966645014200750080,2018-02-22 12:05:05,"All you need to know about raising a happy and healthy baby is now on @viusasa
Download the app from Google Play St… https://t.co/3xwyDZbTMG"
966643059550294016,2018-02-22 11:57:19,I thank my husband for marrying wife No. 2: Politician https://t.co/vrbwcu5sNu via @edailykenya https://t.co/oSX0aDLCx9
966640309408096256,2018-02-22 11:46:23,Panic as 6 taxi drivers killed in one year https://t.co/wt0WeiXMJ2 https://t.co/cyHTxj2QXK
966639967979147266,2018-02-22 11:45:02,10-year-old girl’s triumph over cancer https://t.co/XabfQrLMfb https://t.co/3nmhzMDXye
966637476566700032,2018-02-22 11:35:08,"PSC: Wiper, Jubilee alliance deepens NASA cracks https://t.co/iLjz93muVz https://t.co/iRiMiuUJtp"
966629940149047296,2018-02-22 11:05:11,Explosive attack leaves 2 French soldiers dead in Mali https://t.co/4wUdAcyI1R https://t.co/R0YPqLN98L
966624170288254976,2018-02-22 10:42:15,Spanish keeper (DE GEA ) shines as Man U draw in Sevilla. #CitizenLiveAt1 https://t.co/xxwmQmXddx
966623463074074624,2018-02-22 10:39:27,"Gor knocks out Vegetarianos.
Kogalo  advance to CAF Champions league 1st round. #CitizenLiveAt1 https://t.co/aVmOdCoimC"
966622370713817088,2018-02-22 10:35:06,Trump considers arming teachers as US students protest over gun laws https://t.co/iT3sBGKCDa https://t.co/zjAwmOY5oW
966621909302595586,2018-02-22 10:33:16,Kajiado farmers urge government t to waive their AFC (Agricultural Finance Corporation) loans. #CitizenLiveAt1 https://t.co/e07a8GxmJT
966621172598231040,2018-02-22 10:30:21,Uchumi half year net loss widens to Ksh.895 Million. #CitizenLiveAt1 https://t.co/KtCEkZt6kA
966620970990686208,2018-02-22 10:29:33,Kenya Orient to downsize workforce from mid February 2018. #CitizenLiveAt1 https://t.co/kQ55QwRoHN
966620570187165696,2018-02-22 10:27:57,Lupita fulfills promise she’d made to secondary school students in Kisumu: PHOTOS https://t.co/q0zUw7UT4c via… https://t.co/7dm6b7aRjI
