id,created_at,text,label
966911563738234880,2018-02-23 05:44:15,Amani: You are saved by grace and sustained by God's grace and not yourself. #HangOutFriday #K24Alfajiri… https://t.co/X7ZldoNqRH
966911297190154240,2018-02-23 05:43:12,Amani : I will not stop doing music because of people's opinion. #HangOutFriday https://t.co/nX9muosCyd
966911034530316288,2018-02-23 05:42:09,Amani: At the end of the day am accountable to God. #HangOutFriday #K24Alfajiri @iamjeffmote https://t.co/C6D1kC0EHa
966910575979651072,2018-02-23 05:40:20,Amani: I started searching my heart and realised the time when i was genuinely happening was when i was born again.… https://t.co/q2aAvNExrq
966909447967657984,2018-02-23 05:35:51,Amani: You do not know the real impact of being an entrepreneur till you are in the business world. #HangOutFriday… https://t.co/anN3eqo39e
966908594019971073,2018-02-23 05:32:27,Amani turns a new leaf! Join @iamjeffmote as he interacts with the beautiful Amani. #HangOutFriday #K24Alfajiri https://t.co/OvMoYt1Yza
966906905959411712,2018-02-23 05:25:45,Making sure you are entertained this Friday morning with @deejayruby_ on the decks. #K24Alfajiri #HangOutFriday https://t.co/JJVhBt75wE
966905326963339264,2018-02-23 05:19:28,Chipukeezy: Am a comedian from 6 to 6. #HangOutFriday #K24Alfajiri @iamjeffmote @chipukeezyvini https://t.co/4h9KIWBDXs
966904636627013632,2018-02-23 05:16:44,Chipukeezy: When you are broke as an artist that's when you tend to hit more. #HangOutFriday #K24Alfajiri… https://t.co/juCPoeDSKk
966903333700030466,2018-02-23 05:11:33,Chipukeezy: The reason why I left radio is because I wanted to get out of my comfort zone. #HangOutFriday… https://t.co/BhYKv6raTj
966902882585821184,2018-02-23 05:09:46,Chipukeezy : I texted Wawira after the incidence and told her am sorry. #HangOutFriday @iamjeffmote https://t.co/XqjFZNzxwz
966902451600175104,2018-02-23 05:08:03,"Chipukeezy: In entertainment there is one thing we do, exaggerating stories. #HangOutFriday #K24Alfajiri… https://t.co/QDdXzUqc0t"
966902177200353280,2018-02-23 05:06:57,Chipukeezy : One thing that people should know about me is i lie a lot. #HangOutFriday @iamjeffmote https://t.co/xMt7TSjEXN
966901681664401408,2018-02-23 05:04:59,Don't miss #HangOutFriday as @chipukeezyvini talks about his encounter with Kevin Hart  #K24Alfajiri with… https://t.co/pswz6G0YAY
966901592862556160,2018-02-23 05:04:38,Chipukeezy : I have no plans of getting into politics. #HangOutFriday  @iamjeffmote https://t.co/NqIQGpBIHI
966897523116859394,2018-02-23 04:48:28,"RT @ismaelnewts: @CiruMuriuki @iamjeffmote @SerahTeshna Huyo mp ni Wa area code gani?? 
@K24Tv #HangoutFriday"
966897394213203968,2018-02-23 04:47:57,"Pressing issue, no toilet paper in parliament. Details on E-nteractive with @CiruMuriuki @SerahTeshna @iamjeffmote… https://t.co/tIeikaoJyd"
966896362452217856,2018-02-23 04:43:51,"RT @ismaelnewts: @CiruMuriuki @SerahTeshna @iamjeffmote the best thing about Akon is that he is not hiding the wives... 
He is faithful 😂😂😂…"
966895656055930880,2018-02-23 04:41:03,American Singer Akon engaged to his 5th wife. More on E-nteractive with @CiruMuriuki @SerahTeshna @iamjeffmote… https://t.co/o2BSyFLHiJ
966894647275528194,2018-02-23 04:37:02,RT @ismaelnewts: @CiruMuriuki @iamjeffmote tumeona watu hawajui Mutura na Burma Market @SerahTeshna #HangoutFriday @K24Tv
966894608721502211,2018-02-23 04:36:53,#HangOutFriday https://t.co/ri3nLQT7ob
966894320308559873,2018-02-23 04:35:44,E-nteractive: NEMA shuts down Burma market. #HangOutFriday  @CiruMuriuki @SerahTeshna @iamjeffmote https://t.co/7yuPEWVMXr
966892249056346118,2018-02-23 04:27:30,More music on #HangOutFriday #K24Alfajiri with Dj Ruby who is bringing the party to your living room tweeps. https://t.co/qiexOvlvzv
966890604213911554,2018-02-23 04:20:58,"Hey-Z drops his new single,""Nimepona"" on #HangOutFriday @SerahTeshna https://t.co/sVaeqgdZ9N"
966890387544485890,2018-02-23 04:20:07,Hey-Z: Nimepona came to me as a testimony. #HangOutThursday #K24Alfajiri @SerahTeshna https://t.co/Cu1edrV0Wm
966889305737019392,2018-02-23 04:15:49,Hey-z : I have 17 songs out. #HangOutFriday @SerahTeshna https://t.co/74nCo3IZbi
966889169401233408,2018-02-23 04:15:16,Hey-Z: Different artists come into the industry with different styles and approaches. #HangOutFriday #K24Alfajiri… https://t.co/rGOSlSn22z
966887347601129472,2018-02-23 04:08:02,Hanging out with Hey-Z on #HangOutFriday #K24Alfajiri @SerahTeshna @CiruMuriuki @iamjeffmote https://t.co/BuH2J49ZUy
966886743071850496,2018-02-23 04:05:38,RT @CiruMuriuki: #HangoutFriday is LIT! https://t.co/BERdf6dn1P
966882964612067329,2018-02-23 03:50:37,TGIF! Great music to start your Friday with @djruby on #HangOutFriday #K24Alfajiri with the lit squad in town… https://t.co/CVkFEeXyMg
