id,created_at,text
966224951534587904,2018-02-21 08:15:54,Ebola's Impact Reached Beyond Death Toll to Basic Health Care: https://t.co/GjNxCi0sqX #WestAfrica #Ebola… https://t.co/Itj26oHe48
966224281012228096,2018-02-21 08:13:14,No Security Concerns in Country - FM: https://t.co/Zof9Afa4wb #Ethiopia #Security #Oromia https://t.co/6hR669B2TX
966224049520173056,2018-02-21 08:12:19,Is Messi Argentina's Only Threat to Eagles?: https://t.co/p9XO7xzXU4 #Nigeria #SuperEagles #WorldCup2018 #Messi https://t.co/1fEVcRVlGQ
966223834394263552,2018-02-21 08:11:28,African Union to Provide Assistance for Elections: https://t.co/Zn83zlqiVt #Zimbabwe #Elections #AfricanUnion… https://t.co/3sRmgjtZMS
966223160017412096,2018-02-21 08:08:47,U.S. Designates Ansarul Islam as Terrorist Organization: https://t.co/eYsWz7Eqvf #WestAfrica #BurkinaFasso #Ansarul… https://t.co/uYO8jjSAhQ
966222624627060736,2018-02-21 08:06:39,Dana Aircraft Skids Off Runway in Nigeria https://t.co/Yvj5yULPwm #Nigeria #DanaAir https://t.co/8hOPWuuIFk
966221835074498560,2018-02-21 08:03:31,DSE Turnover Marches Up 20pc: https://t.co/sc0fQcRpTe #Tanzania https://t.co/dSRvip8Xpn
966221661786787841,2018-02-21 08:02:50,Government Yet to Release Funds to Hire New Teachers: https://t.co/HRYwqK5MNi #Kenya https://t.co/poqVgRqWzI
966220725769162752,2018-02-21 07:59:07,Kenyan Gay Woman Weds Her Model Lover in U.S.: https://t.co/GsUbdWcwsf #Kenya #US https://t.co/eF1daGjuNa
966220179901382656,2018-02-21 07:56:57,UK Parliamentary Committee Grills Oxfam's Winnie Byanyima #Oxfam #OxfamScandal https://t.co/pgDvI3TA2E #Africa https://t.co/cUrSWhiNxB
966220057452871680,2018-02-21 07:56:27,"Buhari and Trump - Comparisons, Contrasts of Consolers-in-Chief: https://t.co/2Y6YApXEqI #Nigeria #Trump #Buhari https://t.co/qPe5GiKCum"
966218713501503489,2018-02-21 07:51:07,"The Song That Has South Africa Talking - deeply rooted in choral tradition, it has swept the nation, prompting many… https://t.co/7NybM8okkG"
966214997742407686,2018-02-21 07:36:21,All Is Set for Somalia to Join EAC Fraternity: https://t.co/4XwbV3XQqT #EastAfrica https://t.co/iUBY27tTok
966212984128376832,2018-02-21 07:28:21,Finance Minister Explains Borrowing to Pay Salaries: https://t.co/9jIO7pdu1t #Uganda https://t.co/izCaTFThOP
966212738111467521,2018-02-21 07:27:22,"Moses, Oshoala Win Big At NFF, Aiteo Awards: https://t.co/7cZlvXvFew #Nigeria https://t.co/Hj09jn84tM"
966212553167851521,2018-02-21 07:26:38,"U.S. Warns Uganda, Rwanda, Tanzania On Used Clothes Imports Ban: https://t.co/T4TYwvlvx9 #EastAfrica https://t.co/1drI3hnURS"
966209746368974848,2018-02-21 07:15:29,94 Girls Reportedly Missing After Boko Haram Attack in Nigeria https://t.co/rjqXGM8hcH #Nigeria #BokoHaram https://t.co/aqspXFJ1nD
966209060394631168,2018-02-21 07:12:45,State Extends Students PIN Listing to March 31: https://t.co/aVCg3r2hSl #Kenya #PIN https://t.co/L0NxT8kqYe
966208172431216640,2018-02-21 07:09:14,Nigerian Musician Davido to Perform in Rwanda https://t.co/wGI0xr0HD3 #Nigeria #Rwanda #Davido https://t.co/8q5XM0XYEZ
966207438818078723,2018-02-21 07:06:19,Mixed Fortunes for Nigeria's Bobsled Team At Winter Olympics: https://t.co/ao8fAZkOEL #Nigeria #Olympics… https://t.co/wE14UMpnnF
966207311655178240,2018-02-21 07:05:49,How Terrorists Use Local Businesses to Raise Money: https://t.co/boaeouCVTP #EastAfrica https://t.co/8e6uAtNyRQ
966207139038617600,2018-02-21 07:05:07,Pilots Held Captive in South Sudan Arrive in Nairobi: https://t.co/Z5cgpzcO5u #Kenya #SouthSudan https://t.co/m01wyGOGA0
966205036442345473,2018-02-21 06:56:46,Govt to Preserve $1bn Forex from Africa's Largest Egg Plant: https://t.co/8wKncrfHnO #Africa https://t.co/RhLZj7y4Sw
966204831957508104,2018-02-21 06:55:57,Shilling Exposed After IMF Pullout: https://t.co/sa34pWOjxU #Kenya #IMF https://t.co/6bcUO8Ht6w
966203199421145088,2018-02-21 06:49:28,Court Rules President Kenyatta Can't Be Prosecuted: https://t.co/VXIOiMhWMo #Kenya #Kenyatta https://t.co/qiizl3S0Zf
966202578630598657,2018-02-21 06:47:00,Court Postpones Dr Stella Nyanzi's Case to March 7: https://t.co/0Nq1nL350r #Uganda https://t.co/MvmyU9KmoP
966202132360761344,2018-02-21 06:45:14,"Niger State Applies for 2 Oil Blocks, Targets Own Refinery: https://t.co/j1RfvWslW7 #Nigeria https://t.co/34W4trsJEJ"
966201401721450496,2018-02-21 06:42:19,37% of Privatised Nigerian Firms Are Failing - Agency: https://t.co/rfE0fbxLcw #Nigeria https://t.co/5vNNNghHRc
966200709044719616,2018-02-21 06:39:34,"5 Policemen, Soldier Killed at Eastern Cape Police Station: https://t.co/iSVtZw9uqp #SouthAfrica #Mthata #Ipid https://t.co/sQA0Rnj3zt"
966200622176440320,2018-02-21 06:39:14,Use of #Rail Cargo Increases in #EastAfrica: https://t.co/8eKonQ2LW0 https://t.co/9CiH4JfbTs
